diffurl,edittime,editcomment,articletitle,editid,oldrevisionid,character_diversity,digit_ratio,non_alpha_numeric_ratio,upper_to_all,upper_to_lower,editor,newrevisionid,size_increment,class,comment_len,Anonymous,vulgar_word_ratio,character_distribution,longest_Word,bad_words,size,word_count
http://en.wikipedia.org/w/index.php?diff=327614439&oldid=314457847,2009-11-24T05:42:43Z,copyedit,Joel Hulu Mahoe,33948,327501003,1.1474,0.0419,0.0861,0.0634,0.0676,Ian Dalziel,327529046,40,0,12,1,0.0,0.021539846,28.0,0.0,7475.0,958.0
http://en.wikipedia.org/w/index.php?diff=329919533&oldid=329809373,2009-12-05T19:44:06Z,tweak,Jelly doughnut,26407,327141483,1.0757,0.043,0.1039,0.0642,0.0686,Citizen-of-wiki,327142535,33,0,38,1,0.0,inf,118.0,0.0,4140.0,384.0
http://en.wikipedia.org/w/index.php?diff=329679941&oldid=293307113,2009-12-04T15:51:09Z,/* Personal */,Helen Schneider,16312,326717796,1.1038,0.0419,0.0714,0.0677,0.0726,117.192.113.59,326894160,5,1,19,1,0.0078125,inf,30.0,0.0,8460.0,1080.0
http://en.wikipedia.org/w/index.php?diff=327872396&oldid=327870421,2009-11-25T15:17:16Z,[[Help:Reverting|Reverted]] edits by [[Special:Contributions/86.142.201.181|86.142.201.181]] ([[User talk:86.142.201.181|talk]]) to last version by 84.71.101.129,Marc-Antoine Fortuné,30507,329050693,1.0919,0.1243,0.1572,0.1168,0.1323,Geegeeshockey,329571364,0,0,34,0,0.0,0.0,0.0,0.0,24406.0,2131.0
http://en.wikipedia.org/w/index.php?diff=327830935&oldid=327830230,2009-11-25T08:41:26Z,,Roman hairstyles,13190,328118974,1.0851,0.0925,0.1136,0.0661,0.0707,Ronhjones,328119105,52,0,128,0,0.0,0.112806104,12.0,0.0,29165.0,3527.0
http://en.wikipedia.org/w/index.php?diff=327316496&oldid=319529417,2009-11-22T17:41:11Z,/* The Cribs */ album titles in italics,Ryan Jarman,25217,289493859,1.1433,0.0032,0.1129,0.0853,0.0931,205.235.63.12,327483783,0,1,0,1,0.0,0.0,0.0,0.0,11926.0,1208.0
http://en.wikipedia.org/w/index.php?diff=328523901&oldid=304386033,2009-11-29T04:52:40Z,,Rachel Burgin,31928,328017294,1.1502,0.0999,0.1958,0.1349,0.156,68.123.255.22,328017592,0,0,11,1,0.0,0.0,10.0,0.0,3484.0,260.0
http://en.wikipedia.org/w/index.php?diff=327325278&oldid=327325232,2009-11-22T18:40:55Z,/* External links */,Kenny Kwan,26092,327286162,1.1295,0.0317,0.0513,0.0739,0.0798,Catgut,327286178,20,0,114,0,0.0,inf,12.0,0.0,4394.0,477.0
http://en.wikipedia.org/w/index.php?diff=328861984&oldid=328857749,2009-11-30T19:46:18Z,/* Indoor fish farming */,Fish farming,21307,317175369,1.0921,0.1186,0.1631,0.1212,0.1379,Tassedethe,328550696,23,0,169,0,0.0,inf,16.0,0.0,66428.0,7254.0
http://en.wikipedia.org/w/index.php?diff=327105266&oldid=327105074,2009-11-21T13:04:57Z,BOT--Reverting link addition(s) by [[:en:Special:Contributions/Tariq80|Tariq80]] to revision 327104923 (hinduc08@yahoo.co.in),"Hindu Degree College, Moradabad",25612,327131947,1.1331,0.0332,0.0711,0.0846,0.0924,188.74.66.96,329746762,2,0,25,1,0.0,0.00034500000000000004,15.0,0.0,4918.0,584.0
http://en.wikipedia.org/w/index.php?diff=329741139&oldid=329642018,2009-12-04T21:25:50Z,,Merkin,17769,302619254,1.1498,0.0042,0.0253,0.0223,0.0228,Belovedeagle,329897502,165,0,49,0,0.0,inf,15.0,0.0,8816.0,981.0
http://en.wikipedia.org/w/index.php?diff=328545803&oldid=328433835,2009-11-29T07:57:45Z,/* Biography */,Sami Yusuf,25004,326644266,1.1318,0.0487,0.0906,0.0813,0.0884,Koavf,328504673,36,0,14,0,0.0,inf,19.0,0.0,35136.0,3022.0
http://en.wikipedia.org/w/index.php?diff=327315209&oldid=327310328,2009-11-22T17:32:59Z,[[Help:Reverting|Reverted]] edits by [[Special:Contributions/71.225.145.68|71.225.145.68]] ([[User talk:71.225.145.68|talk]]) to last version by 163.11.109.180,The Stories of Ray Bradbury,2186,237527150,1.1365,0.041,0.0889,0.0624,0.0665,Pollinosisss,329728792,0,0,0,0,0.0,0.0,0.0,0.0,5428.0,595.0
http://en.wikipedia.org/w/index.php?diff=328448625&oldid=326714698,2009-11-28T21:12:22Z,,Shaun Wright-Phillips,3242,328380890,1.1446,0.1427,0.2579,0.1195,0.1357,Salavat,328380934,1,0,25,0,0.0,inf,18.0,0.0,42698.0,3655.0
http://en.wikipedia.org/w/index.php?diff=327305380&oldid=327305196,2009-11-22T16:23:47Z,/* Third Place Play-off */,2009 FIFA Beach Soccer World Cup,7505,328219352,1.1088,0.0255,0.0454,0.0485,0.051,Randalldeng,328513936,0,0,0,0,0.0,0.0,0.0,0.0,81917.0,2630.0
http://en.wikipedia.org/w/index.php?diff=327019712&oldid=327019327,2009-11-20T23:46:49Z,"/* Other localities */ see [[List_of_highways_in_New_Mexico]], NM 77","Curry County, New Mexico",42841,325597692,1.1381,0.0279,0.0439,0.0598,0.0636,156.42.184.102,329077850,8,0,47,1,0.0,0.04185647,18.0,0.0,22301.0,1097.0
http://en.wikipedia.org/w/index.php?diff=328272518&oldid=328272273,2009-11-27T21:57:57Z,Added {{[[Template:deadend|deadend]]}} and {{[[Template:expand|expand]]}} tags to article using [[WP:FRIENDLY|Friendly]],Will Treaty,2443,326610640,1.1321,0.0603,0.1085,0.0745,0.0805,87.115.157.242,328414309,1,0,0,1,0.0,0.002315129,11.0,0.0,39017.0,5225.0
http://en.wikipedia.org/w/index.php?diff=327114131&oldid=302763588,2009-11-21T14:25:46Z,,Sonnenberg Gardens and Mansion State Historic Park,28841,325948386,1.116,0.0151,0.05,0.1036,0.1155,Angusmclellan,328277061,0,0,19,0,0.0,0.02166085,11.0,0.0,8258.0,895.0
http://en.wikipedia.org/w/index.php?diff=327240405&oldid=327168064,2009-11-22T05:28:48Z,/* Schools */,"Aiken, South Carolina",41023,328059742,1.1383,0.047,0.0965,0.0739,0.0798,83.100.197.205,328060086,7,0,9,1,0.0,0.033073387999999995,36.0,0.0,28928.0,2776.0
http://en.wikipedia.org/w/index.php?diff=327451765&oldid=327451673,2009-11-23T10:10:58Z,/* Plantain leaves */,Plantain,3773,296095464,1.1325,0.0285,0.0775,0.085,0.0928,78.143.221.38,327501934,99,0,27,1,0.0,inf,23.0,0.0,820.0,99.0
http://en.wikipedia.org/w/index.php?diff=328232529&oldid=328231822,2009-11-27T17:06:57Z,/* 20th Century Fox International Television */,20th Television,16381,329125949,1.1282,0.0381,0.0781,0.0538,0.0569,Ckatz,329127190,2,0,86,0,0.0,inf,7.0,0.0,7127.0,644.0
http://en.wikipedia.org/w/index.php?diff=329098124&oldid=300508920,2009-12-01T20:04:28Z,#NAME?,Diego Jiménez Torres Airport,10917,327621448,1.0921,0.0226,0.0474,0.067,0.0718,JaGa,328673256,13,0,98,0,0.0,0.005041922,15.0,0.0,3062.0,242.0
http://en.wikipedia.org/w/index.php?diff=328199163&oldid=327071348,2009-11-27T12:24:40Z,[[WP:UNDO|Undid]] revision 327071348 by [[Special:Contributions/174.17.196.189|174.17.196.189]] ([[User talk:174.17.196.189|talk]]) Undone due to vandalism.,Richie Ryan (Highlander),14325,327799777,1.153,0.006,0.019,0.0411,0.0428,EtiotropicTM-TRT,327803879,0,0,30,1,0.0,0.0,0.0,0.0,24696.0,3969.0
http://en.wikipedia.org/w/index.php?diff=327887511&oldid=326322621,2009-11-25T17:01:15Z,/* Club career */,Taribo West,18682,320952542,1.0771,0.0192,0.0875,0.0576,0.0611,Anthony Appleyard,328838419,13,0,16,1,0.0,0.014761067,23.0,0.0,29011.0,2143.0
http://en.wikipedia.org/w/index.php?diff=329628627&oldid=329628091,2009-12-04T07:55:01Z,/* Current product/ trends */,Functional beverage,4935,327128713,1.2062,0.0036,0.0252,0.0956,0.1053,Neonblak,327132276,57,0,7,0,0.0,0.0,0.0,0.0,17006.0,2062.0
http://en.wikipedia.org/w/index.php?diff=326979388&oldid=326955789,2009-11-20T19:36:13Z,[[WP:AES|?]]Redirected page to [[Binary option]],BinaryOptions,18220,326829799,1.1264,0.0733,0.204,0.0406,0.0423,Babbage,326830673,487,0,18,0,0.0,inf,309.0,0.0,54551.0,6370.0
http://en.wikipedia.org/w/index.php?diff=329052669&oldid=163819845,2009-12-01T16:08:39Z,info,Frede Jensen,30811,317578525,1.1453,0.0233,0.0335,0.0515,0.0543,Elenasym,327039562,1,0,22,0,0.029585799,0.010224236,16.0,0.0,827.0,47.0
http://en.wikipedia.org/w/index.php?diff=329727877&oldid=329727463,2009-12-04T20:17:37Z,,Princess of Waless Stakes,17635,318297755,1.1465,0.0122,0.0305,0.0421,0.0439,86.133.234.223,327212128,96,1,0,1,0.0,inf,17.0,0.0,24095.0,562.0
http://en.wikipedia.org/w/index.php?diff=327929531&oldid=327927229,2009-11-25T21:23:52Z,/* Faculty */,Bellarmine University,25271,318538699,1.127,0.0305,0.0765,0.0984,0.1091,206.221.36.10,326996705,8,1,0,1,0.0,inf,18.0,0.0,53966.0,4983.0
http://en.wikipedia.org/w/index.php?diff=326830275&oldid=324273324,2009-11-19T23:50:55Z,,Earle Foxe,10058,327972860,1.0586,0.0284,0.0592,0.0559,0.0593,Brancojuan,328351122,112,0,10,0,0.0,inf,16.0,0.0,10535.0,996.0
http://en.wikipedia.org/w/index.php?diff=329515840&oldid=329237369,2009-12-03T19:44:58Z,/* In popular culture */  Changed generic references of duct tape from duck to duct,Duct tape,22025,326622794,1.1451,0.0475,0.0867,0.0711,0.0765,174.23.150.41,327081130,88,0,31,1,0.01980198,inf,102.0,0.0,39225.0,4047.0
http://en.wikipedia.org/w/index.php?diff=327897514&oldid=327897405,2009-11-25T18:09:57Z,/* Synopsis */,Americas Funniest Home Videos,26861,328361118,1.1254,0.013,0.0268,0.0362,0.0376,Ktranas,328361259,30,0,15,0,0.0,0.0,0.0,0.0,79408.0,9638.0
http://en.wikipedia.org/w/index.php?diff=327903223&oldid=326231210,2009-11-25T18:47:31Z,,Peter Forsberg,42537,313415789,1.141,0.0482,0.0665,0.0604,0.0642,4th-otaku,328037172,63,0,65,1,0.0,inf,26.0,0.0,67751.0,5805.0
http://en.wikipedia.org/w/index.php?diff=328218925&oldid=245035996,2009-11-27T15:19:18Z,,"Yoshii, Fukuoka",40103,326734500,1.1274,0.0354,0.07400000000000001,0.1196,0.1356,189.82.31.241,327686495,84,0,0,1,0.0,0.24626304,14.0,0.0,818.0,76.0
http://en.wikipedia.org/w/index.php?diff=329536980&oldid=329536743,2009-12-03T21:32:04Z,Reverted edits by [[Special:Contributions/66.250.190.107|66.250.190.107]] to last version by 71.224.149.136,Christopher Boykin,45390,326332734,1.1395,0.0426,0.0761,0.0751,0.0812,Martarius,327545961,0,0,18,0,0.0,0.0,13.0,0.0,6889.0,635.0
http://en.wikipedia.org/w/index.php?diff=328292818&oldid=328086509,2009-11-28T00:25:12Z,/* Way to the throne */,Vladimir I of Kiev,26004,328380550,1.2079,0.0556,0.1667,0.75,2.4,Nancy,328380629,2,0,25,0,0.0,0.048451867,10.0,0.0,31363.0,3311.0
http://en.wikipedia.org/w/index.php?diff=329582994&oldid=329580109,2009-12-04T01:28:10Z,[[Help:Reverting|Reverted]] edits by [[Special:Contributions/70.18.216.221|70.18.216.221]] ([[User talk:70.18.216.221|talk]]) to last version by JForget,The Byrds,14914,329717659,1.0975,0.0497,0.0946,0.07200000000000001,0.0776,Rodhullandemu,329718379,0,0,158,0,0.0,0.019748807,9.0,0.0,168176.0,19814.0
http://en.wikipedia.org/w/index.php?diff=329238787&oldid=321903639,2009-12-02T13:10:16Z,/* International Federations */,List of kickboxing organizations,6156,329197365,1.1136,0.0402,0.0887,0.0653,0.0698,Alynna Kasmira,329925506,122,0,13,1,0.0,inf,40.0,0.0,1981.0,138.0
http://en.wikipedia.org/w/index.php?diff=327068287&oldid=284510132,2009-11-21T06:26:38Z,,Thaw Daggerslash,31794,318841394,1.1831,0.0026,0.0129,0.0503,0.053,Eagle4000,328821966,2,0,25,0,0.0,0.120361924,6.0,0.0,13299.0,1248.0
http://en.wikipedia.org/w/index.php?diff=328715865&oldid=328584105,2009-11-30T02:30:43Z,rm up in curl up - Also RM all citations to The GHZ - Why are we citing a fansite????,Sonic the Hedgehog (character),36881,326905240,1.0597,0.0281,0.0529,0.0374,0.0388,Serendipodous,327344213,136,0,43,0,0.012820513,0.007476033000000002,16.0,0.0,54562.0,5690.0
http://en.wikipedia.org/w/index.php?diff=327457360&oldid=327457184,2009-11-23T11:16:11Z,minor,Kings of Leon,13678,327510143,1.0931,0.0339,0.0651,0.0687,0.0738,Sift&Winnow,327510999,29,0,140,1,0.036697248,inf,27.0,0.0,41473.0,4121.0
http://en.wikipedia.org/w/index.php?diff=328333011&oldid=328213550,2009-11-28T06:16:52Z,Has not played a single AFL game yet,"List of alumni of Wesley College, Melbourne",34277,266211769,1.1423,0.0267,0.0652,0.0528,0.0557,78.32.143.113,326792534,23,0,21,1,0.0,inf,24.0,0.0,22371.0,1863.0
http://en.wikipedia.org/w/index.php?diff=329644360&oldid=326713805,2009-12-04T10:46:44Z,"deprecated parameters cleanup(0), Replaced: accessyear=[[2009]] ? accessyear=2009 (7), using [[Project:AWB]]",Aslim Taslam,25669,326867627,1.1477,0.0288,0.0677,0.0528,0.0557,Black Tusk,327187084,19,0,20,1,0.0,inf,24.0,0.0,11220.0,894.0
http://en.wikipedia.org/w/index.php?diff=327397406&oldid=326934257,2009-11-23T02:25:02Z,/* Seceding states */,Confederate States of America,28830,326859943,1.1394,0.0007,0.0174,0.1548,0.1832,203.87.176.19,327593524,46,0,7,1,0.0,inf,8.0,0.0,291191.0,32302.0
http://en.wikipedia.org/w/index.php?diff=326850519&oldid=325998417,2009-11-20T02:01:11Z,,Doug Sandom,35010,329861776,1.1037,0.0705,0.1161,0.0986,0.1094,62.163.119.194,329889874,14,0,86,1,0.0,0.009626216,14.0,0.0,4965.0,528.0
http://en.wikipedia.org/w/index.php?diff=326791553&oldid=326788040,2009-11-19T20:18:16Z,/* Characters */,Beavis and Butt-head,16641,328188077,1.0479,0.0374,0.0644,0.0689,0.0739,Ironboy11,328188173,19,0,0,0,0.0,inf,9.0,0.0,61180.0,6533.0
http://en.wikipedia.org/w/index.php?diff=328690139&oldid=325757196,2009-11-29T23:55:12Z,,St. Anger (song),27509,329772083,1.1231,0.0363,0.0833,0.0983,0.109,72.214.240.239,329772303,9,0,17,1,0.0,0.29300645,12.0,0.0,7074.0,464.0
http://en.wikipedia.org/w/index.php?diff=329636993&oldid=329636749,2009-12-04T09:21:40Z,/* Interned */ Totally the wrong Lynch,Alexander Robinson,8315,317458263,1.1379,0.0403,0.0908,0.0686,0.0736,60.48.86.241,328833067,0,0,14,1,0.0,0.078652225,28.0,0.0,9030.0,1059.0
http://en.wikipedia.org/w/index.php?diff=328386114&oldid=327640377,2009-11-28T14:43:12Z,Delink dates ([[WP:MOSUNLINKDATES]]) using [[Project:AutoWikiBrowser|AWB]],660 Crescentia,8276,327130191,1.1324,0.0369,0.0755,0.07,0.0752,XLinkBot,327131176,148,0,173,0,0.0,0.0,0.0,0.0,3844.0,199.0
http://en.wikipedia.org/w/index.php?diff=328880133&oldid=323222751,2009-11-30T21:10:55Z,/* Restaurants and eateries */,"Beacon, New York",3887,327238014,1.1144,0.0615,0.1202,0.0829,0.0903,69.114.119.203,327238085,0,0,16,1,0.0,0.0,9.0,0.0,47125.0,5500.0
http://en.wikipedia.org/w/index.php?diff=326908202&oldid=326879982,2009-11-20T10:54:53Z,link and disambiguation,Olfactory nerve,41397,327706250,1.1487,0.0447,0.062,0.0627,0.0669,84.70.172.42,328353594,58,0,47,1,0.0,0.0,0.0,0.0,7254.0,874.0
http://en.wikipedia.org/w/index.php?diff=326929573&oldid=326422751,2009-11-20T14:17:33Z,/* See also */,Log-normal distribution,19674,329283084,1.0989,0.0141,0.0465,0.052000000000000005,0.0549,True Pagan Warrior,329295776,0,0,145,1,0.0,0.0,0.0,0.0,56364.0,7979.0
http://en.wikipedia.org/w/index.php?diff=327283110&oldid=327273733,2009-11-22T13:18:57Z,Reffix.,Zenit News Agency,28492,323438459,1.139,0.0913,0.1389,0.0792,0.086,Cirt,326886881,1,0,186,0,0.0,0.20747064,22.0,0.0,5603.0,555.0
http://en.wikipedia.org/w/index.php?diff=328744654&oldid=322522913,2009-11-30T05:55:47Z,/* List of local authorities */,Selangor,15535,328824950,1.1402,0.0693,0.1988,0.1761,0.2136,Jusdafax,328825040,2,0,129,0,0.0,0.011402668,22.0,0.0,111945.0,7523.0
http://en.wikipedia.org/w/index.php?diff=328799443&oldid=314769648,2009-11-30T13:49:24Z,/* Publications */ Piranha,"List of Trinity College, Dublin student organisations",15635,327398137,1.1321,0.0663,0.142,0.1033,0.1152,OscarFercho,327799209,27,0,20,0,0.0,inf,11.0,0.0,24187.0,2950.0
http://en.wikipedia.org/w/index.php?diff=328860630&oldid=325345867,2009-11-30T19:39:52Z,Added a small etymology section. This will do for now.,Vanir,22991,327449110,1.1136,0.0143,0.0535,0.0888,0.0975,Bkonrad,327459414,91,0,14,0,0.0,0.0,0.0,0.0,23103.0,2957.0
http://en.wikipedia.org/w/index.php?diff=327313550&oldid=327312444,2009-11-22T17:22:26Z,"/* 18–22 November */ re-add photo of Southwaite Bridge, article is long enough to sustain this photo",2009 Great Britain and Ireland floods,28129,319003060,1.1206,0.0683,0.1042,0.0931,0.1026,Antiderivative001,328845387,277,0,49,0,0.02,inf,97.0,0.0,77267.0,6634.0
http://en.wikipedia.org/w/index.php?diff=328623075&oldid=328616281,2009-11-29T18:07:21Z,,William Cave (rugby player),4013,329613190,1.1053,0.0637,0.1327,0.0964,0.1067,75.165.190.107,329613277,4,0,0,1,0.0,0.031370264,11.0,0.0,6554.0,616.0
http://en.wikipedia.org/w/index.php?diff=328146265&oldid=328146087,2009-11-27T03:26:58Z,/* List of Irish Sportsmen Linked with the VFL/AFL */,Irish experiment,35291,328296693,1.1074,0.0331,0.0653,0.0652,0.0697,Midnightblueowl,328299337,251,0,14,0,0.0,inf,61.0,0.0,45154.0,2888.0
http://en.wikipedia.org/w/index.php?diff=326980104&oldid=326979989,2009-11-20T19:40:40Z,/* References */,Cheriya manushyarum valiya lokavum,5694,327242033,1.1396,0.042,0.077,0.0714,0.0769,Nyttend,327426270,198,0,12,0,0.042735043,inf,78.0,0.0,3777.0,331.0
http://en.wikipedia.org/w/index.php?diff=328011152&oldid=328007521,2009-11-26T08:32:51Z,,Asbury Harpending,37234,328111697,0.0,1.0,1.0,1.0,1.0,Off2riorob,328111775,15,0,180,0,0.0,inf,9.0,0.0,5678.0,598.0
http://en.wikipedia.org/w/index.php?diff=327855779&oldid=326624277,2009-11-25T13:00:11Z,/* External links */  added interview,Denis Ovens,17238,326930705,1.143,0.0433,0.0805,0.063,0.0672,Labattblueboy,326930909,0,0,21,0,0.018518519,0.000188,100.0,0.0,16332.0,550.0
http://en.wikipedia.org/w/index.php?diff=326908652&oldid=326908334,2009-11-20T10:59:07Z,/* Munro Kennedy Professors */,Kennedy Professor of Latin,18539,326780366,1.1108,0.0232,0.0371,0.067,0.0718,189.33.119.120,327509561,27,0,21,1,0.0,0.033116564,17.0,0.0,1765.0,158.0
http://en.wikipedia.org/w/index.php?diff=327045401&oldid=326810420,2009-11-21T02:50:31Z,/* Biography */,J. R. Rotem,14779,300401404,1.1534,0.0012,0.13,0.0382,0.0397,Rich Farmbrough,329698819,166,0,97,1,0.0,inf,36.0,0.0,26386.0,740.0
http://en.wikipedia.org/w/index.php?diff=328872925&oldid=328545407,2009-11-30T20:36:55Z,/* Ballasts */,Metal halide lamp,7347,329293309,1.1291,0.0509,0.0652,0.09,0.0989,Kernel Saunters,329293901,22,0,18,1,0.0,inf,24.0,0.0,25584.0,3305.0
http://en.wikipedia.org/w/index.php?diff=328796260&oldid=328786912,2009-11-30T13:24:11Z,/* History */ have tried to abbreviate the text in various places,Ashdown Forest,7147,327578774,1.1294,0.0412,0.1122,0.127,0.1453,Discographer,327578888,109,0,0,0,0.0,0.06812405,20.0,0.0,93971.0,12619.0
http://en.wikipedia.org/w/index.php?diff=327059566&oldid=326337663,2009-11-21T04:52:40Z,/* Useful properties of continuous maps */,Continuous function (topology),15013,327552653,1.1914,0.0076,0.0145,0.0594,0.0631,CardinalDan,327552693,16,0,194,0,0.0,0.0,0.0,0.0,49851.0,7210.0
http://en.wikipedia.org/w/index.php?diff=329729175&oldid=329693144,2009-12-04T20:24:33Z,/* Plot */,Final Destination 2,34126,327973130,1.0744,0.044,0.0754,0.0971,0.1075,JustW353,328708983,32,0,23,0,0.0,0.017512204,16.0,0.0,65607.0,6860.0
http://en.wikipedia.org/w/index.php?diff=328024908&oldid=327989442,2009-11-26T11:06:51Z,[[WP:UNDO|Undid]] revision 327989442 by [[Special:Contributions/99.240.163.223|99.240.163.223]] ([[User talk:99.240.163.223|talk]]) Falls under sports car criteria.,Honda CR-X del Sol,27697,328646413,1.0798,0.0126,0.0298,0.0505,0.0532,Rjwilmsi,328771035,183,0,63,0,0.0,inf,55.0,0.0,11792.0,1186.0
http://en.wikipedia.org/w/index.php?diff=327520029&oldid=327519944,2009-11-23T19:18:27Z,,Swagga Like Us,4678,328839401,1.0361,0.0391,0.0833,0.0717,0.0772,Colds7ream,328839507,1,0,38,0,0.0,2.71e-06,104.0,0.0,20322.0,1802.0
http://en.wikipedia.org/w/index.php?diff=329037833&oldid=329037668,2009-12-01T14:41:08Z,/* History */,Voynich manuscript,9661,327509498,1.122,0.0194,0.0446,0.0247,0.0254,Nigelj,327516846,23,0,69,0,0.0,inf,14.0,0.0,108362.0,11446.0
http://en.wikipedia.org/w/index.php?diff=327630632&oldid=327630516,2009-11-24T08:24:10Z,,Svebor,42584,322857069,1.1163,0.059,0.0936,0.0767,0.083,Nigel Ish,327122025,2,0,5,1,0.008474576,6.34e-05,16.0,0.0,11326.0,1120.0
http://en.wikipedia.org/w/index.php?diff=329524899&oldid=329374847,2009-12-03T20:32:11Z,Delink dates ([[WP:MOSUNLINKDATES]]) using [[Project:AutoWikiBrowser|AWB]],2K12 Kub,4252,328732415,1.1327,0.0533,0.0874,0.1058,0.1183,Tabletop,328732883,2,0,25,0,0.0,inf,4.0,0.0,50926.0,4816.0
http://en.wikipedia.org/w/index.php?diff=327697575&oldid=327692673,2009-11-24T17:33:35Z,[[Help:Reverting|Reverted]] edits by [[Special:Contributions/194.73.101.75|194.73.101.75]] ([[User talk:194.73.101.75|talk]]) to last version by RFBailey,The Automobile Association,23935,328386652,1.1541,0.0063,0.1409,0.0513,0.054000000000000006,XxTimberlakexx,328386721,1,0,0,0,0.0,0.000357,20.0,0.0,113035.0,7922.0
http://en.wikipedia.org/w/index.php?diff=327435161&oldid=327431857,2009-11-23T07:28:53Z,/* Cum Manu */,Manus marriage,29145,320944144,1.1092,0.0259,0.0487,0.0902,0.0991,MRSC,327899139,7,0,199,0,0.0,inf,9.0,0.0,9776.0,1182.0
http://en.wikipedia.org/w/index.php?diff=329717650&oldid=329693631,2009-12-04T19:18:17Z,/* Group C */,2009 CECAFA Cup,25730,328966017,1.0702,0.0375,0.0748,0.0557,0.059,216.54.98.132,329292194,4,1,14,1,0.2,inf,4.0,0.0,16504.0,607.0
http://en.wikipedia.org/w/index.php?diff=327718897&oldid=327718260,2009-11-24T19:47:10Z,/* Side effects and injuries */,Sword swallowing,31630,327902736,1.1512,0.055,0.0699,0.0796,0.0865,71.67.182.5,327903044,47,0,0,1,0.0,0.039226614,11.0,0.0,17015.0,2039.0
http://en.wikipedia.org/w/index.php?diff=328024944&oldid=318916438,2009-11-26T11:07:16Z,filling a broken link,Eurasian Nuthatch,22108,329144703,1.0946,0.0738,0.1642,0.0978,0.1084,Ricky@36,329144808,0,0,12,1,0.0,inf,11.0,0.0,36589.0,4138.0
http://en.wikipedia.org/w/index.php?diff=326860997&oldid=326858667,2009-11-20T03:14:33Z,/* Gameplay */,Star Wars Jedi Knight II: Jedi Outcast,399,326840419,1.1258,0.0605,0.1333,0.1368,0.1585,71.211.88.27,326841802,17,0,18,1,0.0,0.000173,93.0,0.0,58264.0,6057.0
http://en.wikipedia.org/w/index.php?diff=328149917&oldid=328148101,2009-11-27T03:56:29Z,/* Santiniketan (1901–1932) */,Rabindranath Tagore,18591,329611502,1.1342,0.0227,0.0518,0.0724,0.078,RadioGasBag,329611703,19,0,0,0,0.0,0.01576,22.0,0.0,112356.0,10930.0
