Anonymous,articleid,articletitle,bad_words,category,character_diversity,class,comment_len,digit_ratio,editid,editor,longest_Word,newrevisionid,non_alpha_numeric_ratio,oldrevisionid,size,size_increment,upper_to_all,upper_to_lower,vulgar_word_ratio,word_count
0,493206,Visor (armor),0.0,Category:All articles lacking sources,1.1302,0,147,0.0284,47302,Rubydavis1250,15.0,935536946,0.0387,921063700,10737.0,43,0.0626,0.0668,0.0,1372.0
0,21299979,1946 Chicago Cardinals season,0.0,Category:1946 National Football League season by team,1.0627,1,25,0.0493,52027,Սահակ,67.0,924139477,0.0863,922902147,46614.0,0,0.0599,0.0638,0.015873015873015872,4981.0
0,25199628,Nong Samet Refugee Camp,0.0,Category:1979 establishments in Thailand,1.1275,1,67,0.0754,50191,InternetArchiveBot,52.0,943881400,0.1,925227095,7703.0,90,0.0894,0.0982,0.015625,789.0
0,259758,"Poughkeepsie (town), New York",0.0,Category:Articles with short description,1.1354,0,9,0.1207,49096,ApprenticeFan,16.0,928057966,0.156,925955746,12154.0,33,0.1695,0.204,0.0,308.0
0,561474,Porsche 930,0.0,Category:1980s cars,1.1415,0,37,0.0857,47435,Dawnseeker2000,16.0,943723863,0.1318,932602802,20328.0,3,0.0662,0.0709,0.0,1689.0
0,160228,1973 in music,0.0,Category:1973 in music,1.1359,0,90,0.0535,51567,InternetArchiveBot,78.0,939246924,0.0988,933520977,19845.0,120,0.0655,0.0701,0.0,2566.0
0,1369563,Becherovka,0.0,Category:1807 introductions,1.1359,0,90,0.0535,55701,InternetArchiveBot,78.0,939246924,0.0988,933520977,19845.0,120,0.0655,0.0701,0.0,2566.0
1,25220472,Agraphesthesia,0.0,Category:Proprioception,1.1354,0,0,0.0556,46310,112.206.9.91,18.0,937590528,0.14,935555142,16386.0,10,0.1237,0.1411,0.0,883.0
0,413755,Stapler,0.0,Category:19th-century inventions,1.1177,0,16,0.0662,46535,Ozzie10aaaa,10.0,937759611,0.1,937759336,14651.0,30,0.0472,0.0496,0.0,1667.0
1,1529937,Tom Heaton,0.0,Category:1986 births,1.1387,1,86,0.0939,51066,GreenC bot,183.0,949002009,0.1389,942282024,17513.0,127,0.0615,0.0656,0.013157894736842105,1671.0
1,7861601,Siat,0.0,Category:All articles containing potentially dated statements,1.1167,0,28,0.0582,46701,2A02:C7F:72BB:D200:3D32:4C5D:9FF4:E8F6,43.0,942442523,0.102,942442344,20198.0,0,0.1158,0.1309,0.0,965.0
1,216781,Giovanni Battista Tiepolo,0.0,Category:1696 births,1.1167,0,28,0.0582,58103,2A02:C7F:72BB:D200:3D32:4C5D:9FF4:E8F6,43.0,942442523,0.102,942442344,20198.0,0,0.1158,0.1309,0.0,965.0
1,22621258,Echo (Leona Lewis album),0.0,Category:2009 albums,1.1167,0,28,0.0582,63469,2A02:C7F:72BB:D200:3D32:4C5D:9FF4:E8F6,43.0,942442523,0.102,942442344,20198.0,0,0.1158,0.1309,0.0,965.0
1,972473,Worcester Warriors,0.0,Category:1871 establishments in England,1.1446,0,15,0.0682,50569,86.161.40.209,93.0,946322575,0.142,943870856,40114.0,1,0.1156,0.1308,0.0,1496.0
1,36806,Cotton,0.0,Category:Abortifacients,1.1296,0,15,0.0358,49259,2605:A000:122A:3F2:B9DA:10C2:7C4D:3152,9.0,947553127,0.0563,944287284,35578.0,2,0.0807,0.0877,0.0,4565.0
1,3178175,Magnetotellurics,0.0,Category:All articles with dead external links,1.1296,0,15,0.0358,60402,2605:A000:122A:3F2:B9DA:10C2:7C4D:3152,9.0,947553127,0.0563,944287284,35578.0,2,0.0807,0.0877,0.0,4565.0
0,682482,Human,0.0,Category:All articles containing potentially dated statements,1.1377,0,77,0.0417,50576,Störm,0.0,945985895,0.0839,945985839,25611.0,46,0.0768,0.0832,0.0,2210.0
1,2606152,Rebecca of Sunnybrook Farm,0.0,Category:1903 American novels,1.1418,0,60,0.0797,50746,Cygnis insignis,23.0,948353233,0.1105,947351711,145448.0,1,0.052000000000000005,0.0549,0.0,16698.0
1,11973901,Rosanna Schiaffino,0.0,Category:1939 births,1.1545,0,26,0.0749,48030,86.17.116.230,231.0,948391301,0.121,948000415,80747.0,175,0.0694,0.0746,0.0,7178.0
1,42551590,2007 Los Angeles Angels of Anaheim season,0.0,,1.1232,0,19,0.0613,46149,2601:241:80:13F0:99F5:567D:EE17:5D16,114.0,948254641,0.1417,948254568,22567.0,13,0.1003,0.1115,0.0,1539.0
0,7512586,Wardrobe supervisor,0.0,Category:Costume design,1.1393,1,44,0.0297,46488,AnomieBOT,17.0,949288865,0.0604,949285722,48977.0,16,0.0574,0.0609,0.018604651162790697,6751.0
0,377543,Chengdu J-7,0.0,Category:1960s Chinese fighter aircraft,1.1215,0,76,0.0194,50295,CactusBot,60.0,401338613,0.0466,384554183,2726.0,45,0.0662,0.0709,0.0,340.0
0,25153043,"Margaret Wotton, Marchioness of Dorset",0.0,Category:1485 births,1.2034,0,75,0.0345,49880,Idaltu,10.0,474121518,0.069,461717151,2748.0,20,0.3929,0.6111,0.0,172.0
1,12785792,Royal Alexander,0.0,Category:1966 births,1.1345,0,94,0.0793,47661,Rich Farmbrough,9.0,784973419,0.134,772474719,35475.0,15,0.0807,0.0878,0.0,2478.0
0,25316304,Pomeroy Tucker,0.0,Category:1802 births,1.1523,0,8,0.048,50448,TheJoebro64,9.0,852136332,0.07200000000000001,788013100,26396.0,13,0.1282,0.1456,0.0,2383.0
1,54381325,Cucuteni-Trypillian culture,0.0,Category:Redirects from modifications,1.1255,0,78,0.0429,47474,2600:1700:B851:1760:4AF:E8A5:78E3:E718,0.0,835968045,0.0851,806503885,9900.0,0,0.0798,0.0867,0.0,1019.0
1,16780110,1998 Jacksonville Jaguars season,0.0,Category:1998 National Football League season by team,1.1231,1,51,0.0579,51856,2601:589:380:E940:514A:EB5F:818:7F69,14.0,848120192,0.0947,843511675,7506.0,32,0.1054,0.1178,0.030303030303030307,660.0
0,5009389,"U.S. Route 90 Business (New Orleans, Louisiana)",0.0,Category:Articles using KML from Wikidata,1.1379,0,0,0.0228,47832,ThiagoSimoes,24.0,903071598,0.1128,860776240,8463.0,76,0.1342,0.1549,0.0,76.0
1,1021012,Peter Zumthor,0.0,Category:1943 births,1.1325,0,32,0.0429,46210,Ser Amantio di Nicolao,23.0,874865939,0.0931,874787870,5300.0,39,0.091,0.1001,0.0,483.0
1,18911208,Best Kept Secret (Sheena Easton album),0.0,Category:1983 albums,1.1406,0,97,0.0615,46885,Paine Ellsworth,23.0,909664753,0.1169,884307840,14545.0,22,0.0816,0.0889,0.0,1341.0
0,2237919,CANAMEX Corridor,0.0,Category:Transport in North America,1.1301,0,8,0.0658,46882,GiantSnowman,176.0,896310094,0.1108,885310706,5405.0,0,0.0973,0.1078,0.0,403.0
1,1541,April 13,0.0,Category:April,1.137,0,51,0.0627,49637,Red Director,152.0,903875281,0.0914,903875134,16882.0,15,0.0712,0.0767,0.0,1879.0
0,246766,Trentino-Alto Adige/Südtirol,0.0,Category:All articles containing potentially dated statements,1.0856,0,169,0.1238,51001,Monkbot,109.0,916188833,0.1779,906432075,8620.0,3,0.0936,0.1032,0.0,423.0
1,37470460,Shaktimaan,0.0,Category:1990s Indian television series,1.1303,0,22,0.165,51819,191.178.43.93,8.0,910695712,0.1878,910695622,4708.0,24,0.0996,0.1106,0.0,440.0
1,102210,Arthur (TV series),0.0,Category:1990s American animated television series,1.1379,0,185,0.0292,49234,ClueBot NG,17.0,911685814,0.0776,911685811,20174.0,1077,0.0366,0.038,0.0,2853.0
1,1052697,Falealupo,0.0,Category:Articles with short description,1.1379,0,185,0.0292,57542,ClueBot NG,17.0,911685814,0.0776,911685811,20174.0,1077,0.0366,0.038,0.0,2853.0
0,25316304,Pomeroy Tucker,0.0,Category:1802 births,1.1248,0,117,0.0972,50445,Jevansen,15.0,922793084,0.1167,913467802,4411.0,0,0.0978,0.1083,0.0,239.0
0,15698942,Guy Benson,0.0,Category:1985 births,1.1395,0,161,0.0796,46121,Monkbot,127.0,917475396,0.1835,916083085,43503.0,1,0.0836,0.0912,0.0,1789.0
0,12647475,Achatinella fuscobasis,0.0,Category:Achatinella,1.1401,0,24,0.0396,48780,DocWatson42,0.0,923878253,0.0891,916151486,4871.0,942,0.0526,0.0555,0.0,421.0
0,571843,Absolute Radio,0.0,Category:1993 establishments in the United Kingdom,1.1342,0,0,0.0383,51642,OPS2020,11.0,928247709,0.0725,924910401,15795.0,6,0.065,0.0696,0.0,1559.0
1,4613549,Cladymore,0.0,Category:All stub articles,1.1391,0,113,0.0699,51219,188.30.156.58,26.0,933937919,0.0968,933916446,23991.0,6,0.0714,0.0769,0.0,2051.0
0,86945,Rosenborg BK,0.0,Category:1917 establishments in Norway,1.1501,0,0,0.057,47765,Pamrel,18.0,944882541,0.099,936354233,67971.0,38,0.0625,0.0667,0.0,6960.0
0,10134,Electromagnetic spectrum,0.0,Category:All articles with unsourced statements,1.1358,0,23,0.0896,50506,Flaskback,25.0,943149004,0.1861,938690207,107742.0,4,0.0764,0.0827,0.0,6404.0
0,669594,Luis Guzmán,0.0,Category:1956 births,1.1311,0,67,0.0441,47033,Valereee,17.0,944868609,0.0785,944867662,26819.0,70,0.0459,0.0481,0.0,2986.0
0,107381,"West Point, California",0.0,Category:1852 establishments in California,1.1311,0,67,0.0441,63519,Valereee,17.0,944868609,0.0785,944867662,26819.0,70,0.0459,0.0481,0.0,2986.0
0,30273,T. S. Eliot,0.0,Category:1888 births,1.148,1,75,0.0407,49839,Jamesmcmahon0,20.0,948854816,0.0862,945666180,117469.0,1,0.0416,0.0434,0.037037037037037035,15287.0
0,11858194,List of American films of 1993,0.0,Category:1993 in American cinema,1.1022,0,22,0.0569,49670,BOZ,61.0,946533131,0.131,946532914,17613.0,233,0.0515,0.0543,0.0,1599.0
1,3054621,Al B. Sure!,0.0,Category:1968 births,1.1549,0,10,0.073,48765,90.254.10.86,13.0,947534910,0.1243,947385997,69703.0,2,0.071,0.0765,0.0,6633.0
0,97582,Sun Ra,0.0,Category:1914 births,1.088,1,0,0.0659,51059,Acophy14,193.0,947539224,0.1095,947538585,48122.0,12,0.0854,0.0933,0.0031746031746031746,4217.0
0,2606152,Rebecca of Sunnybrook Farm,0.0,Category:1903 American novels,1.1418,1,27,0.0798,50743,Abatementyogin,88.0,948841364,0.1105,948667808,145448.0,167,0.052000000000000005,0.0548,0.005649717514124294,16698.0
0,1510345,Chad (graffiti),0.0,Category:English culture,1.1175,0,13,0.0997,47591,Jsack2705,6.0,948972464,0.1563,948970933,27870.0,9,0.0877,0.0962,0.0,2073.0
0,26646400,Murder of James Bulger,0.0,Category:1990s in Liverpool,1.225,0,5,0.0455,51029,SoledadKabocha,0.0,673433523,0.0909,477811508,89661.0,0,0.619,1.4444,0.0,1908.0
0,2806529,Oscar Redding,0.0,Category:1974 births,1.1672,0,15,0.0323,48703,Status,9.0,610571032,0.0645,610565657,18448.0,16,0.5,0.9375,0.0,2102.0
0,1068768,Phytoremediation,0.0,Category:All articles with unsourced statements,1.1202,0,95,0.023,51541,LilHelpa,18.0,762645345,0.08199999999999999,680084761,3120.0,3,0.0903,0.0992,0.0,280.0
0,9635960,Kamov Ka-31,0.0,Category:1980s Soviet helicopters,1.1296,0,14,0.0357,50034,Jennica,10.0,754103494,0.084,754103471,10813.0,5,0.1083,0.1214,0.0,1038.0
0,22621258,Echo (Leona Lewis album),0.0,Category:2009 albums,1.1246,1,127,0.0568,46581,Serols,22.0,780670309,0.1029,780669055,9081.0,148,0.0791,0.0859,0.017857142857142856,802.0
1,5184,Cytoplasm,0.0,Category:All articles with unsourced statements,1.1523,0,0,0.0137,47581,86.151.4.59,29.0,865880191,0.0231,865880033,2175.0,29,0.0925,0.1018,0.0,253.0
0,10335,Extermination camp,0.0,Category:All articles with dead external links,1.1251,1,45,0.028999999999999998,46323,AndzCLiv3,11.0,913609145,0.0791,891330801,3929.0,18,0.0697,0.0749,0.1,304.0
0,17928005,Dyadics,0.0,Category:All accuracy disputes,1.1413,0,91,0.0057,48660,Wikiacc,0.0,902906873,0.0851,902578960,5599.0,24,0.0285,0.0293,0.0,726.0
0,15240760,Ronnie Mitchell,0.0,Category:All articles to be expanded,1.1378,0,178,0.0981,47737,Jevansen,16.0,932649943,0.1298,916037833,5829.0,3,0.1278,0.1465,0.0,195.0
0,19081447,Omar Raza,0.0,Category:1988 births,1.133,0,37,0.1084,50019,Hike395,10.0,942117984,0.1422,918855094,11773.0,45,0.0814,0.0886,0.0,1058.0
0,25146365,DJ Shine,0.0,Category:1974 births,1.1414,0,0,0.1041,51091,Frietjes,15.0,923123329,0.1582,919986233,28615.0,17,0.1345,0.1554,0.0,529.0
1,8072,Disease,0.0,Category:Actuarial science,1.1327,0,275,0.0477,50511,Citation bot,36.0,929357483,0.0894,928445457,14323.0,85,0.0696,0.0748,0.0,1526.0
0,12594490,Characters of Carnivàle,0.0,Category:All articles with dead external links,1.1462,0,29,0.0554,49286,WOSlinker,0.0,935748997,0.1089,931132257,63321.0,6,0.094,0.1038,0.0,4730.0
0,2921223,Bobby Tambling,0.0,Category:1941 births,1.103,0,42,0.0395,48634,Pbsouthwood,13.0,932617551,0.0662,932617113,27598.0,15,0.0383,0.0399,0.0,3444.0
0,21426421,Cuppacumbalong Homestead,0.0,Category:All Wikipedia articles written in Australian English,1.1338,1,0,0.0359,47753,Amazomagisto,84.0,944823994,0.0728,935919881,9803.0,172,0.0888,0.0974,0.010204081632653059,1155.0
0,7490349,List of Aston Villa F.C. records and statistics,0.0,Category:Articles with hCards,1.1375,0,100,0.0362,48931,GoingBatty,14.0,946891247,0.0711,936907040,13748.0,13,0.0728,0.0785,0.0,1775.0
0,100394,Ethel Merman,0.0,Category:1908 births,1.14,1,0,0.0559,50941,DavideVeloria88,24.0,947205612,0.11900000000000001,943027077,156804.0,2,0.059000000000000004,0.0627,0.03389830508474576,15152.0
0,6611116,Lincoln Liberty engine,0.0,,1.1409,0,49,0.0521,51958,Dexbot,6.0,944314812,0.0923,944129694,70309.0,0,0.047,0.0493,0.0,7723.0
0,4918328,Luke Summerfield,0.0,Category:1987 births,1.1149,0,55,0.0646,51357,InternetArchiveBot,173.0,948225782,0.1081,946120781,33126.0,135,0.0595,0.0633,0.0,3027.0
1,16587889,Ugabhoga,0.0,Category:Carnatic music,1.1435,1,69,0.0305,50714,2A00:23C4:1C4C:8800:492B:F5BE:627D:12D6,8.0,949324217,0.0576,948762901,33449.0,16,0.0548,0.057999999999999996,0.16666666666666666,4382.0
0,48865898,List of Governors of Assam,0.0,Category:Redirects from moves,1.2284,0,60,0.0882,50037,Xqbot,10.0,451195713,0.1176,405577290,44516.0,5,0.0968,0.1034,0.0,498.0
0,91290,"Lynchburg, Virginia",0.0,Category:1786 establishments in Virginia,1.2288,0,52,0.0435,50791,Xqbot,9.0,603822999,0.087,442310122,150287.0,0,0.5455,1.0909,0.0,14940.0
0,99529,New Jersey Route 13,0.0,Category:Articles using KML from Wikidata,1.1391,0,0,0.0292,48519,BacLuong,12.0,661381256,0.0521,542955762,126339.0,37,0.0829,0.0903,0.0,13497.0
1,1074544,Freedmen's Aid Society,0.0,Category:1861 establishments in the United States,1.1231,0,17,0.0199,45979,Mr. Guye,14.0,604941043,0.0817,604940971,3347.0,15,0.0557,0.0589,0.0,218.0
1,31771836,Giant Otter,0.0,Category:Redirects from other capitalisations,1.1251,0,209,0.1328,51575,Tom.Reding,16.0,730475704,0.1484,727916781,230383.0,4,0.1872,0.2291,0.0,157.0
0,969138,Chi Cheng (musician),0.0,Category:1970 births,1.1192,0,20,0.1191,49493,Mikeblas,19.0,811881111,0.1882,801069608,8394.0,42,0.0774,0.0838,0.0,262.0
1,16444522,10763 Hlawka,0.0,Category:Astronomical objects discovered in 1990,1.138,0,81,0.0656,51203,John of Reading,10.0,842300893,0.0938,812844651,17617.0,265,0.0919,0.1011,0.0,2484.0
0,16466465,5411 Liia,0.0,Category:Astronomical objects discovered in 1973,1.1311,0,138,0.1233,49753,Yobot,7.0,832772291,0.1499,818969946,10820.0,0,0.1573,0.1866,0.0,231.0
0,357353,Large Hadron Collider,0.0,Category:All articles containing potentially dated statements,1.1678,0,26,0.0051,49737,Awkwafaba,28.0,868027779,0.1395,841218716,3765.0,26,0.051,0.0538,0.0,225.0
0,25000194,I Am the College of William and Mary,0.0,Category:1945 poems,1.2392,0,0,0.0088,47246,Greyshark09,12.0,861482935,0.0619,861482900,436.0,1,0.1028,0.1134,0.0,20.0
1,5910618,OpenDNS,0.0,Category:2015 mergers and acquisitions,1.1233,0,26,0.0572,50824,Ser Amantio di Nicolao,12.0,915424408,0.1012,870943386,2162.0,0,0.0898,0.0986,0.0,111.0
1,213266,Robert Zemeckis,0.0,Category:1952 births,1.1635,0,213,0.0259,47981,Narky Blert,18.0,880773421,0.0604,879603068,708.0,0,0.0532,0.0561,0.0,66.0
0,3224522,Theory of reasoned action,0.0,Category:All articles with dead external links,1.1185,0,51,0.0703,49016,IceWelder,9.0,907096451,0.1374,900893203,23160.0,5,0.0973,0.1078,0.0,1211.0
0,2270321,Anse la Raye Quarter,0.0,Category:All articles lacking sources,1.1185,0,51,0.0703,66607,IceWelder,9.0,907096451,0.1374,900893203,23160.0,5,0.0973,0.1078,0.0,1211.0
1,63040806,Li Wenliang,0.0,Category:1986 births,1.1245,0,22,0.0522,46602,Rich Farmbrough,10.0,917183662,0.0882,912972235,29158.0,1,0.0805,0.0875,0.0,3391.0
0,149337,Shivaji,0.0,Category:1630 births,1.1447,0,67,0.0626,49911,PedjaNbg,161.0,917325474,0.0792,917254848,62911.0,82,0.055,0.0582,0.0,7441.0
0,9431835,"Amberley, Queensland",0.0,Category:All Wikipedia articles written in Australian English,1.1465,0,21,0.0573,50638,Jayron32,0.0,937035091,0.114,930017226,20869.0,0,0.0634,0.0677,0.0,2422.0
0,5082226,Hindenburg disaster,0.0,Category:1937 fires,1.1226,0,16,0.0209,49327,Lastnameparker,25.0,940620069,0.0636,939379351,5690.0,17,0.0562,0.0596,0.0,753.0
1,88393,Château de Chaumont,0.0,Category:All articles needing additional references,1.1357,1,26,0.1118,50647,67.69.44.58,9.0,942581139,0.172,942581080,30624.0,0,0.0819,0.0892,0.2,2420.0
0,267024,1994 Northridge earthquake,0.0,Category:1994 earthquakes,1.119,1,129,0.0372,47787,Iridescent,145.0,945044521,0.0836,944754802,61837.0,1,0.0614,0.0655,0.004048582995951417,6482.0
0,827571,Millennium Development Goals,0.0,Category:All articles with specifically marked weasel-worded phrases,1.1577,1,166,0.0653,51648,Markarian231,87.0,945601359,0.1163,945152273,73000.0,748,0.0487,0.0512,0.030800821355236138,6976.0
0,87011,University of Miami,0.0,Category:1925 establishments in Florida,1.0821,0,160,0.044000000000000004,50066,Paleontologist99,13.0,945216478,0.0695,945216409,14145.0,24,0.0591,0.0628,0.0,1547.0
0,3895695,Poschiavo,0.0,Category:All articles containing potentially dated statements,1.1178,0,20,0.0807,48177,IJVin,18.0,947246490,0.1482,945501779,83129.0,40,0.0627,0.0669,0.0,7193.0
0,25198632,Kabir Andarabi,0.0,Category:Afghan people stubs,1.1545,0,58,0.1103,48997,Mlaffs,2.0,946894664,0.1565,945706396,132623.0,0,0.38799999999999996,0.634,0.0,75.0
0,180762,Monarchy of Spain,0.0,Category:All articles needing additional references,1.1545,0,58,0.1103,52963,Mlaffs,2.0,946894664,0.1565,945706396,132623.0,0,0.38799999999999996,0.634,0.0,75.0
0,1336396,Antony Flew,0.0,Category:1923 births,1.1445,0,25,0.0882,48380,Tmac13m,9.0,949139975,0.1199,946878365,37949.0,6,0.1299,0.1493,0.0,1516.0
0,2349668,Ericka Dunlap,0.0,Category:1981 births,1.0859,0,23,0.0474,46894,1234qwer1234qwer4,138.0,947301442,0.0903,947149284,108362.0,0,0.0468,0.0491,0.0,11446.0
0,9862445,El Cerrito High School,0.0,Category:All articles that may contain original research,1.0859,0,23,0.0474,52462,1234qwer1234qwer4,138.0,947301442,0.0903,947149284,108362.0,0,0.0468,0.0491,0.0,11446.0
0,21678052,The Twilight Saga: Eclipse,0.0,Category:2010 films,1.1423,0,0,0.0631,46341,Edbrice34568,114.0,947613842,0.1105,947330193,130692.0,46,0.0572,0.0606,0.0,12448.0
0,17151911,Melbourne Writers Festival,0.0,Category:1986 establishments in Australia,1.1336,1,49,0.0525,49789,Ssilvers,52.0,947534904,0.1058,947404717,60201.0,410,0.0735,0.0794,0.011235955056179777,6914.0
0,565259,Samurai Pizza Cats,0.0,Category:1990 anime television series,1.1477,1,51,0.0256,49323,Philoserf,101.0,948833841,0.0489,947613203,19284.0,66,0.0359,0.0373,0.006289308176100629,2367.0
1,1256944,Descent II,0.0,Category:1996 video games,1.1256,0,0,0.0148,49849,2A02:C7D:CA0D:A500:B923:906C:8694:FF91,26.0,948343567,0.0395,948343122,12813.0,8,0.0303,0.0312,0.0,1580.0
0,4422422,Dunbar (disambiguation),0.0,Category:All article disambiguation pages,1.1088,0,22,0.0251,47557,Gibranalnn,18.0,949238456,0.0486,948490324,131079.0,100,0.0375,0.0389,0.0,16457.0
1,5525884,LSU Rural Life Museum,0.0,Category:All articles needing coordinates,1.1234,0,87,0.0284,47958,Girth Summit,0.0,948698840,0.0659,948697372,11782.0,0,0.0635,0.0678,0.0,1380.0
0,22997,Panama,0.0,Category:All Wikipedia articles in need of updating,1.1585,0,125,0.0464,47159,PohranicniStraze,14.0,948816190,0.0855,948815878,120491.0,49,0.0658,0.0704,0.0,13851.0
0,25229340,Vlad Achim,0.0,Category:1989 births,1.1308,0,0,0.1189,49957,Whovian99,0.0,867505094,0.1649,860056316,4202.0,0,0.0884,0.0969,0.0,230.0
1,2154586,WAGM-TV,0.0,Category:1956 establishments in Maine,1.1338,1,14,0.0543,47792,Martyn.w223,25.0,867495022,0.0794,867494804,4864.0,48,0.0735,0.0793,0.007299270072992701,374.0
0,3143985,W. T. White High School,0.0,Category:All Wikipedia articles in need of updating,1.1276,0,54,0.0819,48295,LawrenceTemple,0.0,877196346,0.1442,877195821,6575.0,0,0.0796,0.0865,0.0,503.0
0,1184444,Penguin Adventure,0.0,Category:1986 video games,1.1307,0,3,0.0573,47477,Nikkimaria,16.0,915700828,0.1121,881833656,8812.0,4,0.0873,0.0956,0.0,973.0
1,515115,Poodle,0.0,Category:All articles needing additional references,1.1396,0,0,0.0546,48279,2606:A000:ED0F:FB00:902A:1BB3:901E:97AA,122.0,904336950,0.1031,904336808,8358.0,2,0.0832,0.0908,0.0,643.0
0,73374,Mercenary,0.0,Category:All articles needing additional references,1.1322,0,4,0.0815,49615,Theanonymousentry,0.0,927439875,0.1236,918201299,14993.0,0,0.0801,0.0871,0.0,1037.0
0,58094843,Serbian-language given names,0.0,Category:Serbian given names,1.1219,0,23,0.0993,48158,Nutster,43.0,931917512,0.1519,926621452,10192.0,1,0.0483,0.0507,0.0,1076.0
0,225735,1760 in literature,0.0,Category:1760 books,1.1345,0,67,0.0714,47239,InternetArchiveBot,98.0,931503604,0.1139,927694051,19531.0,124,0.0712,0.0767,0.0,2088.0
0,25119504,Quagmires Baby,0.0,Category:Redirects from modifications,1.1053,1,13,0.0559,51223,Fylindfotberserk,17.0,931659825,0.1028,931659152,74822.0,0,0.1023,0.114,0.16666666666666666,8020.0
1,88393,Château de Chaumont,0.0,Category:All articles needing additional references,1.1353,0,120,0.1141,50646,Mr. Vernon,11.0,942581253,0.1745,942581139,30624.0,0,0.0827,0.0902,0.0,2420.0
0,187635,Lili,0.0,Category:1950s musical films,1.1528,0,32,0.0405,46725,DEejaysdestiny,9.0,943684337,0.0771,943684237,53321.0,9,0.0567,0.0601,0.0,6585.0
