editid,oldrevisionid,character_diversity,digit_ratio,non_alpha_numeric_ratio,upper_to_all,upper_to_lower,editor,newrevisionid,size_increment,size,word_count,class,comment_len,Anonymous,vulgar_word_ratio,longest_Word,bad_words,articleid,articletitle
47816,941060012,1.1398,0.0265,0.0946,0.16,0.1905,Lepricavark,943939632,44,48143.0,44.0,0,32,0,0.0,21,0.0,19137,Malta
49706,942981142,1.1258,0.0455,0.0904,0.1247,0.1425,Iridescent,945395175,0,18849.0,2378.0,1,96,0,0.01282051282051282,39,0.0,12174826,Lil Mama
51849,943352179,1.1329,0.0827,0.1176,0.098,0.1086,Z4617925,943352219,24,8337.0,281.0,0,19,0,0.0,21,0.0,785,Asteroids (video game)
50995,943725519,1.0385,0.0296,0.0424,0.0971,0.1075,2601:681:0:2F70:B19D:7498:950E:4DAA,944668213,170,67370.0,565.0,0,0,1,0.0,21,0.0,3360242,Auguste Toubeau
52089,945489154,1.1565,0.0237,0.0932,0.0819,0.0892,Monkbot,946216742,1,81510.0,7934.0,0,163,0,0.0,24,0.0,49768598,Alex Beard
50266,945618721,1.1361,0.0744,0.1472,0.1202,0.1366,Helper201,947275787,2,14787.0,1476.0,0,15,0,0.0,43,0.0,37096443,Diary of a Wimpy Kid: Dog Days
46062,947231976,1.1305,0.0303,0.0593,0.048,0.0504,Maseti,947232731,4,8518.0,997.0,1,47,0,0.016483516483516484,65,0.0,870838,"Nasu District, Tochigi"
48982,948053446,1.1552,0.0523,0.078,0.0651,0.0697,Welshman1900,948670931,15,73160.0,10040.0,0,45,0,0.0,15,0.0,24192619,Polyethnicity
49402,948500342,1.1394,0.1085,0.1571,0.0973,0.1078,Dapi89,948500532,154,53224.0,4588.0,1,18,0,0.01293103448275862,48,0.0,8846283,Cyclic negation
52056,948674031,1.1478,0.0594,0.1006,0.0748,0.0808,MrOllie,948676069,35,19424.0,1706.0,0,138,0,0.0,11,0.0,48212,Ice cream
50923,948872734,1.1176,0.0368,0.0722,0.0585,0.0621,Vif12vf,948874164,33,105000.0,12642.0,0,152,0,0.0,10,0.0,18717338,United States dollar
48203,949182900,1.1554,0.1026,0.1635,0.0725,0.0781,Merson,949469525,78,128988.0,11556.0,0,0,0,0.0,10,0.0,881136,Fuchsia (color)
48270,327945635,1.141,0.0335,0.0565,0.0698,0.075,Johnny Arrombador 01,327946465,11,92069.0,9479.0,0,0,1,0.0,28,0.0,11474887,Dubai Seenu
50039,348598659,1.2069,0.0682,0.2045,0.1111,0.1212,Jhenderson777,367002155,3,44516.0,498.0,0,72,0,0.0,50,0.0,753703,Xiamen University
47494,777760701,1.1437,0.0412,0.0558,0.1014,0.1128,Grapesoda22,777760732,0,18009.0,733.0,0,14,0,0.0,0,0.0,1139122,Dacia Logan
46551,837986769,1.1211,0.0363,0.1004,0.0541,0.0572,Kaihsu,837986787,0,3212.0,259.0,0,0,0,0.0,140,0.0,127393,"West Islip, New York"
46655,859548818,1.1193,0.027000000000000003,0.0366,0.0959,0.106,193.164.219.44,915803982,19,10087.0,1187.0,0,24,1,0.0,0,0.0,14300150,Rodger Arneil
47057,866421090,1.1268,0.0473,0.1051,0.1279,0.1465,Zackmann08,870030008,2,4102.0,282.0,0,24,0,0.0,9,0.0,22939559,American Airlines Flight 2
46529,875729868,1.1244,0.0472,0.0852,0.0754,0.0815,Monkbot,897066453,8,4462.0,369.0,0,169,0,0.0,129,0.0,25147667,1999 World Weightlifting Championships – Men's +105 kg
46380,913364871,1.177,0.0196,0.0392,0.28,0.3784,Tassedethe,913364920,10,2877.0,311.0,0,36,0,0.0,16,0.0,1613644,Interleukin 6
47920,915469944,1.1341,0.0195,0.1078,0.094,0.1037,WOSlinker,939006499,8,6599.0,613.0,0,14,0,0.0,9,0.0,1835064,Sociology of health and illness
48383,922547027,1.122,0.1375,0.1736,0.1016,0.113,Rfassbind,922614610,2,2666.0,125.0,0,45,0,0.0,0,0.0,1336396,Antony Flew
47604,927463855,1.129,0.0465,0.0767,0.0845,0.0923,205.155.36.102,927464061,4,2742.0,220.0,0,20,1,0.0,25,0.0,22786904,Mercy Me
48633,932617551,1.103,0.0394,0.066,0.0382,0.0398,Eykeklos Omnia,937005651,17,27598.0,3444.0,1,30,1,0.005698005698005697,141,0.0,2921223,Bobby Tambling
48871,935086342,1.1344,0.0853,0.131,0.07400000000000001,0.0799,Rian123456789,948191044,2,45111.0,3943.0,0,63,0,0.0,17,0.0,287299,Sarcoidosis
49890,937072058,1.1171,0.1087,0.2001,0.1289,0.1479,201.37.160.126,937073673,0,5847.0,532.0,0,17,1,0.0,0,0.0,1553897,415 Palatia
49392,937494201,1.1384,0.0375,0.0756,0.0674,0.0722,Arjayay,937526457,3,9628.0,1136.0,0,22,0,0.0,157,0.0,22417026,The R.E.D. Album
50261,943820618,1.1317,0.0862,0.1385,0.0941,0.1039,2001:16B8:49DD:2F00:54D7:97F1:7F86:5D58,943852270,77,54710.0,4003.0,1,0,1,0.05882352941176471,17,0.0,3327266,Jonathan Trott
51322,944439827,1.1304,0.0855,0.1494,0.0553,0.0585,207.81.149.87,944979351,14,138574.0,13247.0,1,16,1,0.023529411764705882,245,0.0,10007138,List of Iraq War resisters
46618,944696606,1.1439,0.0747,0.1271,0.0742,0.0802,209.150.231.46,948352941,46,23471.0,2279.0,0,53,1,0.0,94,0.0,601255,1892 Republican National Convention
51217,945050520,1.1393,0.0702,0.0973,0.0713,0.0767,DannyS712,948048477,0,23991.0,2051.0,0,43,0,0.0,117,0.0,4613549,Cladymore
47898,945876064,1.1219,0.0604,0.0949,0.0573,0.0607,Citation bot,945918235,78,139610.0,16312.0,0,237,1,0.0,91,0.0,24319217,Géza Jeszenszky
46831,946149378,1.1536,0.0665,0.1318,0.0678,0.0727,Zoolver,946164344,7,113062.0,10276.0,0,155,0,0.0,14,0.0,1804697,Step pyramid
47933,946785441,1.0756,0.078,0.1313,0.0592,0.0629,WisDom-UK,949437784,77,202153.0,18675.0,1,18,1,0.013114754098360656,162,0.0,25162793,Mike McLean (rugby league)
48459,948369743,1.1513,0.0325,0.0858,0.0693,0.0745,Toughpigs,949139100,386,56099.0,7236.0,0,13,0,0.0,23,0.0,510628,Bora Bora
49082,948554521,1.1525,0.0544,0.1082,0.07,0.0753,Citation bot,948627628,0,121691.0,12083.0,0,238,1,0.0,121,0.0,6821124,George Washington and slavery
48706,948969927,1.1036,0.0624,0.1112,0.057999999999999996,0.0616,Wbm1058,948981178,0,112496.0,11077.0,1,133,0,0.008902077151335312,126,0.0,42307,Augusto Boal
50228,949241642,1.0457,0.0484,0.0939,0.06,0.0638,Rodrigo Valequez,949241761,669,134118.0,13881.0,0,161,1,0.0,65,0.0,12641017,List of road junctions in the United Kingdom: C
50296,382181848,1.123,0.016,0.0358,0.0638,0.0681,Derek R Bullamore,384554183,88,2726.0,340.0,0,43,1,0.0,27,0.0,377543,Chengdu J-7
48691,408861770,1.1267,0.0404,0.0878,0.0745,0.0804,BD2412,410292502,18,32358.0,4285.0,0,175,0,0.0,52,0.0,65847,Vitiligo
49530,659766286,1.1265,0.0363,0.0599,0.1297,0.1489,KasparBot,714227392,61,2084.0,250.0,0,212,0,0.0,0,0.0,24671782,Justin Turner
47244,861488424,1.2372,0.0092,0.0642,0.1359,0.1556,Wbm1058,864403576,291,436.0,20.0,0,22,0,0.0,19,0.0,25000194,I Am the College of William and Mary
49870,865960146,1.1179,0.0663,0.1408,0.0986,0.1093,Magiciandude,901550214,0,12392.0,1572.0,0,10,0,0.0,73,0.0,4204297,Robertas Žulpa
50632,879455554,1.1231,0.0303,0.0566,0.0849,0.0927,Lady Ruby Tuesday,879455606,0,1791.0,143.0,0,12,1,0.0,10,0.0,21201816,List of federal judges appointed by Gerald Ford
48545,888027767,1.1561,0.0738,0.1209,0.1123,0.1265,Mikebromfield,947551206,25,118853.0,17665.0,0,54,0,0.0,15,0.0,13469688,Miami Vice (season 1)
51792,888027767,1.1561,0.0738,0.1209,0.1123,0.1265,Mikebromfield,947551206,25,118853.0,17665.0,0,54,0,0.0,15,0.0,15406,Irgun
50151,907341651,1.1265,0.0642,0.13,0.1029,0.1147,RL0919,929333169,4,5419.0,338.0,0,125,0,0.0,11,0.0,26830,Slovakia
51886,908196835,1.1131,0.1026,0.1552,0.1043,0.1164,Liam E. Bekker,926944615,0,8043.0,346.0,0,0,1,0.0,15,0.0,24397193,Capture of Vigo
49164,917473829,1.1371,0.0609,0.1328,0.0984,0.1091,2A02:C7D:903F:DE00:1D47:130:81CF:DAC9,922823734,4,10630.0,556.0,0,0,1,0.0,12,0.0,273524,Linear particle accelerator
49014,918705829,1.1185,0.0704,0.1376,0.0974,0.1079,2003:E7:EF1D:A95B:257C:3481:B4BD:E881,946759111,1,23160.0,1211.0,0,6,1,0.0,82,0.0,445086,List of federal political scandals in the United States
66605,918705829,1.1185,0.0704,0.1376,0.0974,0.1079,2003:E7:EF1D:A95B:257C:3481:B4BD:E881,946759111,1,23160.0,1211.0,0,6,1,0.0,82,0.0,30804268,Centum-Satem isogloss
50859,919709665,1.1404,0.0608,0.0778,0.0915,0.1007,65.255.55.140,937221547,20,8629.0,1045.0,0,26,1,0.0,14,0.0,4713147,Aleksandr Pavlenko
52150,924772508,1.1257,0.0381,0.0994,0.0677,0.0726,Yallayallaletsgo,933896054,10,4140.0,384.0,0,20,0,0.0,9,0.0,18860514,Tees Viaduct
48086,939594754,1.1325,0.0925,0.1371,0.0763,0.0826,113.255.79.240,941344707,22,49516.0,4914.0,0,0,1,0.0,12,0.0,718812,Marián Gáborík
50086,944851388,1.1440000000000001,0.0395,0.0722,0.0703,0.0756,137.120.174.98,944851650,36,57027.0,5816.0,0,40,1,0.0,12,0.0,4275653,Dave Miller
50124,944980203,1.1394,0.0222,0.0353,0.0531,0.0561,I dream of horses,944980305,3,11709.0,1463.0,0,165,1,0.0,13,0.0,13118744,Scientology
48945,945084563,1.1344,0.0858,0.1376,0.0916,0.1008,DariuZzandor,945084900,8,10441.0,548.0,0,7,0,0.0,16,0.0,39256435,The X Factor (Australia)
49155,946230900,1.137,0.0415,0.0844,0.0579,0.0615,InternetArchiveBot,947657635,43,60423.0,7854.0,0,55,0,0.0,67,0.0,25202,Quantum mechanics
46257,947548519,1.1377,0.0127,0.0863,0.1419,0.1653,71.201.60.93,947549050,4,41124.0,4188.0,0,20,1,0.0,10,0.0,1242,Ada (programming language)
49204,947588732,1.1452,0.0449,0.0855,0.0743,0.0803,Haldraper,947588999,8,109655.0,11527.0,1,35,0,0.017241379310344827,17,0.0,118691,Native American Graves Protection and Repatriation Act
51438,948594932,1.0527,0.0173,0.0506,0.126,0.1442,LilHelpa,948854549,2,275203.0,28822.0,0,16,0,0.0,11,0.0,439958,Securities and Exchange Board of India
46798,948995851,1.1084,0.0648,0.1162,0.0515,0.0543,Wikiacc97,948996130,0,186363.0,18448.0,0,19,0,0.0,0,0.0,1522941,John Liptrot Hatton
49003,949033964,1.1396,0.0321,0.1431,0.1231,0.1404,AnomieBOT,949036304,16,24304.0,1962.0,0,33,0,0.0,24,0.0,5394326,Don Helbig
47667,328487179,1.0971,0.0329,0.0612,0.0829,0.0904,Flyfish73,328572124,4,6123.0,630.0,0,0,0,0.0,21,0.0,6501490,Half-Life (series)
49773,720604718,1.1237,0.0687,0.1171,0.0766,0.0829,Dcirovic,720607802,2,5200.0,507.0,0,21,0,0.0,25,0.0,548647,Volterra
49562,735079330,1.1228,0.1125,0.1246,0.1626,0.1934,Rfassbind,855168391,8,216518.0,157.0,0,108,0,0.0,30,0.0,17914,Ludwig van Beethoven
46769,785767185,1.1225,0.0516,0.1094,0.0906,0.0996,InternetArchiveBot,915913720,166,3310.0,221.0,1,55,0,0.024390243902439025,144,0.0,993977,Brian Kendrick
48553,792380853,1.1353,0.0162,0.0582,0.0551,0.0583,InternetArchiveBot,830874426,210,16632.0,1623.0,0,96,0,0.0,104,0.0,3382,Britney Spears
51704,803124780,1.1321,0.0335,0.0639,0.0837,0.0914,NihlusBOT,807982204,32,12748.0,1352.0,0,155,0,0.0,0,0.0,6787807,Caulonia
50909,857639526,1.1277,0.0459,0.0944,0.0772,0.0836,Rodney Baggins,873348459,26,18818.0,1915.0,0,73,1,0.0,22,0.0,304736,Marsh Arabs
49809,867219463,1.1376,0.1188,0.1967,0.0784,0.085,GreenC,868088108,241,9383.0,1141.0,0,12,0,0.0,114,0.0,38629910,York (First Exit to Brooklyn)
50828,877216360,1.1267,0.0238,0.0339,0.0613,0.0652,186.6.253.83,912290083,22,6078.0,846.0,0,100,1,0.0,21,0.0,396968,Motion capture
50303,877263348,1.0915,0.0268,0.0412,0.0713,0.0767,BrownHairedGirl,877858753,3,5207.0,732.0,0,146,0,0.0,27,0.0,19228520,Doug Holland
52139,878229884,1.1335,0.0227,0.0473,0.1331,0.1534,Philipnelson99,878230100,7,86801.0,8474.0,0,207,0,0.0,39,0.0,8237651,Daggavolu
49046,885933555,1.1139,0.0704,0.1062,0.0967,0.107,50.235.139.102,890940773,34,11838.0,1103.0,1,25,1,0.011904761904761904,46,0.0,22453584,Duc de Chartres
50936,900051761,1.1301,0.0807,0.10800000000000001,0.1085,0.1216,JJMC89,903510436,30,17577.0,2120.0,0,126,0,0.0,33,0.0,22978964,Hunger (Gone series)
48288,912221164,1.1374,0.0241,0.0468,0.0389,0.0405,Ozzie10aaaa,912221207,13,10631.0,1343.0,0,15,0,0.0,13,0.0,20926377,Hancock (film)
50693,932013035,1.1186,0.0381,0.0685,0.0949,0.1048,2001:BB6:43D1:6158:1D5:371B:BBC9:B9FF,932013385,9,4036.0,238.0,0,0,1,0.0,18,0.0,1427608,Transliteration of Ancient Egyptian
47855,937817940,1.1356,0.0679,0.1055,0.0684,0.0734,DynamoDegsy,938013941,1,10920.0,913.0,1,0,0,0.010101010101010102,24,0.0,24864,Professional wrestling
48746,938230228,1.1506,0.0734,0.1305,0.0921,0.1014,Bagumba,945652893,3,28935.0,1007.0,0,2,0,0.0,12,0.0,15065469,The Barna Group
51379,940590600,1.1409,0.0106,0.0411,0.1004,0.1116,80.229.199.193,943039524,4,2034.0,228.0,0,0,1,0.0,5,0.0,30366065,Mappillai (2010 film)
46683,941946649,1.1068,0.0392,0.0784,0.065,0.0695,Koavf,941946779,0,14533.0,1786.0,1,65,0,0.04316546762589928,77,0.0,18876525,Sinuca brasileira
47534,942109523,1.1242,0.11,0.1863,0.2893,0.40700000000000003,2A02:C7F:BB38:1200:D55:F87B:F56A:EB3A,947111663,36,59957.0,5378.0,0,7,1,0.0,16,0.0,2183979,Universal default
49158,942932027,1.137,0.0415,0.0844,0.057999999999999996,0.0615,KolbertBot,943463736,1,60423.0,7854.0,0,61,0,0.0,18,0.0,11847431,1969 race riots of Singapore
49157,943463736,1.137,0.0415,0.0844,0.057999999999999996,0.0615,InternetArchiveBot,943780533,82,60423.0,7854.0,0,67,0,0.0,54,0.0,25202,Quantum mechanics
48112,943741484,1.1569,0.0542,0.0865,0.0665,0.0713,InternetArchiveBot,943881573,90,95695.0,10505.0,0,67,0,0.0,60,0.0,4769176,Single-camera setup
47183,944956983,1.1131,0.0531,0.0959,0.0639,0.0682,Monkbot,946212993,5,50597.0,6062.0,1,141,0,0.054054054054054064,70,0.0,1210303,Constantine (film)
49522,946139029,1.0856,0.08,0.1327,0.0962,0.1065,102.190.135.103,948284249,0,90500.0,8862.0,0,12,1,0.0,27,0.0,3605130,Vice-President of Botswana
50844,946340870,1.1411,0.0362,0.0962,0.2314,0.301,Wcquidditch,948080523,0,44202.0,1623.0,0,17,0,0.0,2,0.0,37142,Zeno of Citium
51273,947266651,1.1071,0.1347,0.1949,0.0904,0.0994,ReaperSox,947266684,1,13608.0,620.0,0,0,0,0.0,5,0.0,19459545,Josh Payne
48484,947623622,1.1191,0.0434,0.0646,0.0708,0.0761,KIENGIR,947700870,2,4899.0,483.0,0,124,0,0.0,19,0.0,1208398,Poppyseed oil
46401,947652524,1.1237,0.0711,0.1151,0.0669,0.0716,24.23.210.135,948294088,30,23837.0,2420.0,0,17,1,0.0,9,0.0,1043683,Richard Proenneke
48532,949292040,1.1418,0.0934,0.1329,0.0582,0.0618,Guest2625,949386471,6,57841.0,6065.0,0,366,0,0.0,10,0.0,25151839,Heritage Montreal
63290,949292040,1.1418,0.0934,0.1329,0.0582,0.0618,Guest2625,949386471,6,57841.0,6065.0,0,366,0,0.0,10,0.0,10485357,Natalie Dormer
46440,363262357,1.1754,0.0278,0.0556,0.3429,0.5,RjwilmsiBot,410829106,31,4892.0,121.0,0,49,0,0.0,16,0.0,7964497,List of Babylon 5 characters
66205,363262357,1.1754,0.0278,0.0556,0.3429,0.5,RjwilmsiBot,410829106,31,4892.0,121.0,0,49,0,0.0,16,0.0,34131894,Uri Hydroelectric Dam
50293,436998227,1.127,0.0186,0.0438,0.0592,0.0629,InternetArchiveBot,822302708,43,2726.0,340.0,0,57,0,0.0,160,0.0,377543,Chengdu J-7
50550,474571539,1.1101,0.0265,0.1291,0.1109,0.1247,Helpful Pixie Bot,474574191,19,130411.0,1466.0,0,32,1,0.0,23,0.0,24998787,'Til Summer Comes Around
47783,480670311,1.1204,0.0458,0.0858,0.1789,0.2176,Waacstats,587130376,20,1107.0,126.0,1,78,0,0.16666666666666666,11,0.0,510163,Ulster Special Constabulary
50820,686918657,1.1874,0.087,0.1304,0.619,1.4444,Xqbot,725550619,5,2356.0,88.0,0,46,0,0.0,9,0.0,318702,Music of Pakistan
49411,717504212,1.1392,0.0345,0.0556,0.0776,0.0841,Ser Amantio di Nicolao,747405991,34,6852.0,824.0,0,123,1,0.0,18,0.0,931064,Yarkovsky–O'Keefe–Radzievskii–Paddack effect
48363,778341451,1.1369,0.0117,0.0804,0.0469,0.0492,Garo,822260791,8,5125.0,623.0,0,39,0,0.0,31,0.0,19499835,Tracy Strauss
47074,823821460,1.126,0.0773,0.1067,0.0735,0.0793,Snidester,848898347,37,5489.0,447.0,0,0,0,0.0,18,0.0,22740580,Wild Grass
50519,843361610,1.1195,0.0446,0.0817,0.0794,0.0862,KolbertBot,848164009,1,8779.0,957.0,0,42,0,0.0,53,0.0,794748,SAIC
51364,869578977,1.133,0.0182,0.0417,0.0516,0.0544,Rocdoc903,869579126,6,4373.0,523.0,0,33,0,0.0,10,0.0,17765264,1960 Denver Broncos season
50430,885857230,1.1228,0.0344,0.085,0.0942,0.1039,Ohnoitsjamie,885897381,37,2979.0,179.0,0,125,0,0.0,0,0.0,14032909,T. B. Walker
48680,891607705,1.1136,0.0758,0.1321,0.1328,0.1532,Foghe,900227132,7,69585.0,1506.0,0,18,0,0.0,69,0.0,23667534,List of Phineas and Ferb songs
47406,891880773,1.1312,0.0493,0.09699999999999999,0.0895,0.0983,Orville,904205213,327,9341.0,994.0,0,93,0,0.0,140,0.0,3437421,Vic Darchinyan
65803,891880773,1.1312,0.0493,0.09699999999999999,0.0895,0.0983,Orville,904205213,327,9341.0,994.0,0,93,0,0.0,140,0.0,738356,Harold L. Ickes
48260,914836195,1.1526,0.1065,0.1804,0.11,0.1236,Jweiss11,919946798,128,62339.0,3236.0,0,35,0,0.0,0,0.0,9713648,Divenire
53068,914836195,1.1526,0.1065,0.1804,0.11,0.1236,Jweiss11,919946798,128,62339.0,3236.0,0,35,0,0.0,0,0.0,22920957,Alex
63061,914836195,1.1526,0.1065,0.1804,0.11,0.1236,Jweiss11,919946798,128,62339.0,3236.0,0,35,0,0.0,0,0.0,267513,Utah State University
65425,914836195,1.1526,0.1065,0.1804,0.11,0.1236,Jweiss11,919946798,128,62339.0,3236.0,0,35,0,0.0,0,0.0,48523551,African American
47025,920427456,1.1491,0.0396,0.0893,0.0544,0.0575,SporkBot,924210734,0,106578.0,8168.0,0,83,0,0.0,9,0.0,82745,Lucky Charms
48988,933004536,1.1216,0.0759,0.1229,0.0461,0.0483,Wikisalowam537,935169637,139,6054.0,690.0,0,0,0,0.0,25,0.0,25019076,John E. Niederhuber
46945,937905547,1.1438,0.0551,0.0983,0.0577,0.0612,2A01:CB19:3C1:6000:A99D:1EEC:6699:1DB9,944526146,3,11475.0,962.0,0,0,1,0.0,9,0.0,451204,Morecambe F.C.
46853,941619325,1.1113,0.0582,0.125,0.051,0.0538,InternetArchiveBot,942528388,172,110958.0,12970.0,1,55,0,0.07407407407407407,128,0.0,9650328,Joe Smith (pitcher)
48121,941619325,1.1113,0.0582,0.125,0.051,0.0538,InternetArchiveBot,942528388,172,110958.0,12970.0,1,55,0,0.07407407407407407,128,0.0,1355085,The Golden Compass (film)
50412,942789643,1.1242,0.044000000000000004,0.0905,0.0799,0.0868,Mike Selinker,949418566,36,2926.0,184.0,0,65,1,0.0,14,0.0,8802108,Alliance for Retired Americans
47882,942819696,1.148,0.0532,0.0989,0.075,0.0811,Walter Görlitz,942820416,289,34226.0,3913.0,0,241,1,0.0,15,0.0,3307695,Formula Windsurfing
46376,944966278,1.1535,0.0604,0.1183,0.0704,0.0757,Rathfelder,945126373,45,55425.0,5746.0,0,74,0,0.0,17,0.0,4753746,Beach Jumpers
51579,947219435,1.1233,0.0463,0.0759,0.0283,0.0291,97.118.80.89,947219742,28,6234.0,783.0,1,34,1,0.03125,23,0.0,7854740,Webb Memorial State Park
49816,948904537,1.0898,0.0444,0.0821,0.0584,0.0621,2409:4066:11E:CEBE:0:0:368:88A4,949277562,25,24891.0,3140.0,0,0,1,0.0,25,0.0,52189995,History of sex in India
47102,441591018,1.2001,0.0303,0.0606,0.375,0.5714,KadaneBot,892772428,17,13528.0,1466.0,0,136,0,0.0,9,0.0,3415,Bulgaria
50884,721749133,1.1276,0.0659,0.0902,0.1146,0.1293,Vincelord,847623318,5,1656.0,39.0,0,0,0,0.0,11,0.0,56181558,Ranam
50818,728980801,1.1596,0.0741,0.1111,0.48,0.8571,AvicBot,818772677,10,2356.0,88.0,0,46,0,0.0,9,0.0,318702,Music of Pakistan
50944,785021473,1.1144,0.0634,0.0856,0.0956,0.1056,BrownHairedGirl,789296200,34,2055.0,70.0,0,177,0,0.0,0,0.0,9313589,Wizards of Waverly Place
46462,871735388,1.1342,0.0551,0.1005,0.0863,0.0944,Ser Amantio di Nicolao,872356558,1,14768.0,1204.0,0,114,1,0.0,19,0.0,1377719,Malcolm Reynolds
47172,882923190,1.1342,0.0744,0.1171,0.1105,0.1242,Cydebot,901836427,11,3068.0,153.0,0,190,0,0.0,15,0.0,11139525,School of the Holy Spirit
51470,897438058,1.128,0.038,0.065,0.0824,0.0898,Opera hat,904285580,50,20278.0,1933.0,0,16,1,0.0,18,0.0,509982,Horton Plains National Park
47265,901099791,1.1407,0.077,0.1008,0.1045,0.1167,Cydebot,901347100,2,5428.0,239.0,0,103,0,0.0,13,0.0,23689183,Amazin' (Trina album)
47203,917256033,1.1406,0.0554,0.1264,0.0817,0.0889,83.50.148.95,918438871,5,28589.0,2566.0,0,17,1,0.0,11,0.0,4337027,Kramer Guitars
47711,927446760,1.1482,0.0475,0.0944,0.0638,0.0682,Snooganssnoogans,930173954,4,39630.0,4705.0,1,14,0,0.010309278350515464,49,0.0,3299233,Avanade
48599,933747644,1.1319,0.057999999999999996,0.1241,0.1017,0.1132,199.68.122.208,935715660,1,35982.0,1760.0,0,0,1,0.0,24,0.0,63166,R2-D2
46728,936122392,1.109,0.0294,0.0585,0.0468,0.0491,Timrollpickering,945538312,8,31628.0,3901.0,0,127,0,0.0,17,0.0,4222680,Punk Goes Pop
47750,936352319,1.1404,0.055,0.1095,0.0657,0.0704,IceWelder,936358584,38,13356.0,1131.0,0,166,0,0.0,0,0.0,28234053,List of footballers who died while playing
51631,939007517,1.0839,0.0499,0.111,0.0751,0.0811,AnomieBOT,939023849,19,23612.0,2759.0,0,44,0,0.0,20,0.0,6438548,Hythe (UK Parliament constituency)
48728,940028640,1.1234,0.0397,0.0858,0.0844,0.0921,AnomieBOT,940043449,19,6374.0,554.0,0,37,0,0.0,18,0.0,25209120,Ros Drinkwater
48447,940470155,1.1193,0.1007,0.1137,0.1364,0.158,162.17.250.105,940470406,25,29754.0,3194.0,0,0,1,0.0,4,0.0,169721,Timeline for the day of the September 11 attacks
50335,941021247,1.1504,0.0705,0.1384,0.0753,0.0814,JSHuisman,944114430,19,81040.0,5002.0,0,38,0,0.0,116,0.0,1092557,We Three Kings
46504,944712099,1.1397,0.0041,0.0492,0.0833,0.0905,2405:204:20E:3E8C:0:0:1552:20AD,944712257,1,363.0,33.0,0,0,1,0.0,22,0.0,13839,Heavy metal
46624,944984350,1.1206,0.1048,0.1697,0.0949,0.1049,Kwamikagami,945342072,91,13146.0,894.0,0,9,0,0.0,69,0.0,188517,Micropsia
51156,945472396,1.0706,0.0361,0.1047,0.0527,0.0556,Koreangauteng,945473524,261,30371.0,3349.0,1,87,0,0.0234375,129,0.0,95708,"Hodgeman County, Kansas"
47366,946270516,1.1425,0.0523,0.0978,0.0708,0.0762,74.71.250.85,947147981,6,31356.0,3305.0,0,10,1,0.0,9,0.0,9648387,HNoMS Svenner (G03)
51509,947650911,1.1271,0.0466,0.0879,0.0672,0.07200000000000001,Kavin Mudaliar,948854258,971,22909.0,2433.0,0,27,1,0.0,86,0.0,16634018,6487 Tonyspear
49400,948511166,1.1395,0.1083,0.1567,0.0973,0.1078,MisterBee1966,948511432,1,53224.0,4588.0,0,18,0,0.0,11,0.0,8846283,Cyclic negation
50339,949048485,1.1321,0.0375,0.0994,0.0861,0.0942,112.196.171.18,949048528,17,20209.0,1612.0,0,12,1,0.0,25,0.0,25291312,Lobaria quercizans
48019,372727505,1.1894,0.0357,0.0714,0.4074,0.6471,Fuhghettaboutit,372727877,9,28252.0,3158.0,0,19,0,0.0,9,0.0,1453481,Ichigeki Sacchu!! HoiHoi-san
49766,653587543,1.1740000000000002,0.0244,0.0488,0.275,0.3667,Rich Farmbrough,778166764,0,131811.0,11735.0,0,36,1,0.0,9,0.0,5030866,Balls (Sparks album)
46164,831803182,1.1257,0.0394,0.0948,0.0757,0.0818,Spicemix,862282544,2,1893.0,189.0,1,44,0,0.05882352941176471,24,0.0,19205793,Michael Brantley
50666,832830652,1.1216,0.1148,0.1742,0.1085,0.1216,Hugo999,865580476,10,2206.0,51.0,0,107,0,0.0,16,0.0,13647565,Camden Station
46224,873906596,1.1378,0.0595,0.0894,0.0642,0.0686,Badger M.,924733616,70,5334.0,381.0,0,16,1,0.0,18,0.0,91827,"Douglas County, South Dakota"
48700,891857801,1.129,0.0341,0.0464,0.0957,0.1058,Surtsicna,891858786,9,7353.0,783.0,0,13,0,0.0,0,0.0,2806529,Oscar Redding
49869,901550214,1.1179,0.0663,0.1408,0.0986,0.1093,190.148.252.51,930865215,5,12392.0,1572.0,0,0,1,0.0,8,0.0,4204297,Robertas Žulpa
49163,922823734,1.1372,0.0609,0.1332,0.0984,0.1091,2A02:C7D:903F:DE00:1D47:130:81CF:DAC9,922823806,0,10630.0,556.0,0,0,1,0.0,12,0.0,273524,Linear particle accelerator
50355,928142291,1.1335,0.0758,0.1118,0.0426,0.0444,Citation bot,930494584,19,6519.0,791.0,1,134,1,0.011111111111111113,51,0.0,8085304,Philosophy (disambiguation)
51928,931349352,1.1395,0.0599,0.0999,0.0984,0.1092,2A01:4B00:84E2:DC00:ADC0:339B:D55:251F,940021390,1,15506.0,1756.0,1,158,1,0.038461538461538464,104,0.0,21663,Nihilism
48328,935275251,1.1511,0.0862,0.1828,0.121,0.1377,WOSlinker,937530441,8,29011.0,2353.0,0,31,0,0.0,13,0.0,11960442,Peak coal
49731,936621048,1.133,0.0145,0.0352,0.1438,0.1679,2607:F380:A61:118:31C5:9AC7:C107:1E6A,942206016,2,62389.0,4163.0,0,27,1,0.0,10,0.0,25155078,Ushers of Trowbridge
