editid,oldrevisionid,character_diversity,digit_ratio,non_alpha_numeric_ratio,upper_to_all,upper_to_lower,editor,newrevisionid,size_increment,class,comment_len,Anonymous,vulgar_word_ratio,longest_Word,bad_words,character_distribution
8810,321588261,1.1169,0.0148,0.0389,0.051,0.0537,CayenneGaramonde,326776143,29,0,0,0,0.0,10.0,0.0,inf
4407,326914253,1.0907,0.051,0.0918,0.0387,0.0403,A8UDI,326914280,1338,0,152,0,0.0,53.0,0.0,inf
24083,328338087,1.136,0.0467,0.09,0.07400000000000001,0.0799,Phoenixrod,328341104,72,0,128,0,0.0,0.0,0.0,0.0
7694,324970447,1.1066,0.1021,0.1764,0.102,0.1135,Rich Farmbrough,328535000,7,0,74,1,0.0,9.0,0.0,0.10464016
24762,329960375,1.1254,0.0549,0.1002,0.128,0.1468,173.73.116.109,329960945,8,0,0,1,0.0,10.0,0.0,inf
40551,317521492,1.1097,0.0208,0.1588,0.0399,0.0416,Jaraalbe,328555091,19,0,73,0,0.0,0.0,0.0,0.0
35997,329573382,1.1157,0.0259,0.0642,0.0714,0.0769,Evaunit666,329573525,3,0,0,0,0.0,24.0,0.0,0.019389413
34991,307812420,1.1452,0.1338,0.1889,0.1599,0.1902,Colonies Chris,327778604,20,0,7,1,0.0,16.0,0.0,inf
27255,329563583,1.1234,0.1384,0.2008,0.0989,0.1097,78.51.152.21,329977577,1,0,0,1,0.0,13.0,0.0,0.003491771
23868,323690931,1.128,0.0376,0.0906,0.1137,0.1281,Noboyo,328489835,15,0,55,0,0.0,9.0,0.0,inf
37191,328377755,1.2059,0.0476,0.0952,0.6,1.3333,Rajasekhar1961,328377794,9,0,41,0,0.0,10.0,0.0,0.31663296
1953,328944420,1.1585,0.037000000000000005,0.0628,0.0808,0.0879,97.87.13.244,329943933,1,0,20,1,0.0,7.0,0.0,0.29582766
45714,326555379,1.0932,0.0101,0.03,0.0263,0.027000000000000003,81.153.202.217,326555491,0,0,0,1,0.0,9.0,0.0,0.0
12609,327470496,1.1132,0.0366,0.0564,0.0608,0.0647,Grant bud,327474960,12,0,76,1,0.02247191,60.0,0.0,0.000212
38072,327494739,1.1327,0.03,0.0567,0.0658,0.0704,204.134.196.21,327573280,6,0,21,1,0.0,13.0,0.0,inf
13139,328459802,1.1001,0.0128,0.0258,0.0385,0.04,Themfromspace,328475253,58,0,103,0,0.012578616,99.0,0.0,0.0030889309999999996
7099,328535477,1.0918,0.0209,0.0382,0.0398,0.0414,Jimp,328535527,10,0,16,0,0.0,29.0,0.0,inf
17093,328318364,1.1128,0.0317,0.0686,0.0711,0.0765,Luigibob,328417379,1,0,69,0,0.0,27.0,0.0,inf
36355,326201745,1.1091,0.0286,0.061,0.0724,0.078,KorjokManno,327621756,1124,0,15,0,0.009433961999999999,103.0,0.0,inf
16689,322903524,1.136,0.0173,0.0459,0.0431,0.045,202.134.51.15,327552511,6,1,0,1,0.044117647,11.0,0.0,0.43917078
21861,327678153,1.1262,0.0415,0.0745,0.0873,0.0957,BlackThor,327721822,19,0,131,0,0.0,19.0,0.0,inf
32375,329902443,1.1125,0.1776,0.2081,0.0577,0.0613,Lidos,329902571,8,0,0,0,0.0,19.0,0.0,0.43497840000000004
26746,324019736,1.1297,0.0215,0.0496,0.0898,0.0986,99.239.62.206,327292072,187,0,0,1,0.0,13.0,0.0,inf
27860,326911374,1.1320000000000001,0.0136,0.0362,0.0736,0.0794,119.152.92.155,326911863,0,0,0,1,0.02739726,63.0,0.0,0.00123865
20483,289413783,1.1368,0.0142,0.0584,0.1008,0.1121,Supreme Dirt,328252563,0,0,25,1,0.0,0.0,0.0,0.0
36624,327021322,1.0996,0.0356,0.0609,0.0326,0.0337,Awadewit,327021547,3,0,28,0,0.0,93.0,0.0,4.6500000000000005e-05
33052,328317139,1.0677,0.0571,0.0956,0.0576,0.0612,Tapps09,328317326,8,0,12,0,0.006578947,53.0,0.0,0.00047400000000000003
2256,327315943,1.0945,0.0315,0.0513,0.0343,0.0355,128.150.42.221,327317152,105,0,67,1,0.0,16.0,0.0,inf
10909,327320981,1.0582,0.0498,0.0904,0.0505,0.0532,Trilobitealive,327322755,1,0,38,0,0.02,62.0,0.0,4.5299999999999997e-05
35570,329557935,1.0727,0.0489,0.0959,0.0653,0.0698,Jbmurray,329567246,1,0,156,0,0.0,8.0,0.0,0.047485318
8362,328010143,1.0905,0.0248,0.0537,0.0661,0.0708,Bearcat,328015195,16,0,20,0,0.0,19.0,0.0,0.22546422
13089,327481353,1.1293,0.0466,0.083,0.0473,0.0497,SandyGeorgia,327501214,0,0,72,0,0.0,17.0,0.0,0.0
38595,327457906,1.123,0.0627,0.1309,0.0925,0.1019,Rafablu88,327459076,10,0,16,0,0.014234875,82.0,0.0,8.590000000000001e-05
18889,327857013,1.1316,0.0579,0.0839,0.0738,0.0797,Cmacauley,327857130,19,0,10,0,0.048192770999999995,17.0,0.0,inf
42916,325363655,1.1368,0.013000000000000001,0.0835,0.1344,0.1552,24.144.219.58,326986138,0,0,0,1,0.0,17.0,0.014492753999999998,0.019858377
33436,328865596,1.1428,0.0101,0.0307,0.0456,0.0478,67.79.19.250,328865800,19,0,16,1,0.0,16.0,0.0,0.000678
14625,326736026,1.0846,0.018000000000000002,0.0535,0.035,0.0363,216.56.144.66,326738111,12,1,24,1,0.0074074069999999995,67.0,0.0,inf
41330,326791411,1.0741,0.0924,0.1742,0.0705,0.0759,YellowMonkey,326996491,325,0,138,0,0.0,10.0,0.0,0.06934627
18481,329065698,1.1347,0.1408,0.2869,0.0771,0.0835,Plastikspork,329066080,0,0,64,0,0.0,23.0,0.0,inf
16822,326928741,1.1352,0.0699,0.1254,0.0726,0.0783,CarolineWH,326928793,6,0,4,0,0.004149378,207.0,0.0,4.3799999999999994e-05
44548,326881252,1.131,0.0604,0.0906,0.1434,0.1673,203.177.74.135,327423523,0,1,14,1,0.0,0.0,0.0,0.0
38201,326092286,1.1252,0.0176,0.0485,0.0633,0.0675,90.204.195.59,329934642,0,0,18,1,0.0,0.0,0.0,0.0
5397,328062158,1.1134,0.0478,0.0932,0.0632,0.0675,86.65.110.117,328062895,11,0,13,1,0.018518519,13.0,0.0,0.093029685
272,324994209,1.1276,0.0563,0.1259,0.1207,0.1373,68.33.88.50,327145480,30,0,16,1,0.0,31.0,0.0,0.42634135
8256,327769171,1.126,0.0655,0.1477,0.106,0.1185,Iminrainbows,327769632,24,0,0,0,0.0,64.0,0.0,inf
39373,317909835,1.1359,0.0737,0.1028,0.0841,0.0917,92.251.103.30,327000953,0,0,0,1,0.0,6.0,0.0,inf
3447,327064154,1.1286,0.0437,0.0747,0.0898,0.0986,112.200.41.25,328732851,1,0,13,1,0.0,51.0,0.0,0.11208386
40628,326305944,1.0865,0.062,0.1018,0.0798,0.0867,?????? ?????????,329863291,4,0,0,1,0.0,16.0,0.0,0.000935
12110,326388989,1.1293,0.0305,0.099,0.1576,0.1869,Huaiwei,327619108,1,0,46,0,0.0,11.0,0.0,0.20786346
40936,328719941,1.1279,0.0321,0.0681,0.0976,0.10800000000000001,Lynchy1992,328720055,55,0,0,0,0.0,35.0,0.0,0.37347263
32218,327416417,1.1292,0.0491,0.0751,0.0811,0.0882,96.230.111.150,327420724,0,0,0,1,0.0,0.0,0.0,0.0
37330,329174607,1.1232,0.0687,0.111,0.0839,0.0915,Drunken Pirate,329174778,1,0,10,1,0.0,18.0,0.0,0.008909456999999999
16514,329898693,1.0863,0.0521,0.0912,0.0926,0.1021,JanDeFietser,329898896,4,0,27,0,0.004273504,118.0,0.0,0.04745156
42645,327632065,1.0741,0.0712,0.1364,0.0745,0.0805,Conman33,327632178,3,0,18,0,0.004291845,118.0,0.0,0.7373679
11905,326814440,1.0497,0.0459,0.0845,0.0738,0.0797,86.41.84.40,326823349,285,1,12,1,0.0,19.0,0.0,inf
34127,329072522,1.0682,0.0859,0.1253,0.0779,0.0845,Patrickneil,329079290,14,0,161,0,0.027027027000000002,11.0,0.0,inf
26123,329930030,1.0806,0.0375,0.0815,0.0454,0.0475,Thatguyflint,329930731,0,0,129,0,0.0,0.0,0.0,0.0
23491,327855211,1.0518,0.0172,0.0385,0.0507,0.0534,Bathrobe,327855344,13,0,11,0,0.012820513,17.0,0.0,inf
31008,325865120,1.1381,0.0864,0.1186,0.13,0.1493,128.211.190.135,327152795,0,0,0,1,0.0,11.0,0.0,0.0
27092,327456040,1.0946,0.0713,0.1184,0.0843,0.092,Zombie433,327754115,35,0,20,0,0.0,16.0,0.0,inf
4378,329878958,1.0677,0.08199999999999999,0.1177,0.1185,0.1344,Portugaljunior,329879078,0,0,20,0,0.0,1.0,0.0,0.0
4123,327828002,1.1398,0.0214,0.0592,0.0294,0.0303,Oversandal,327831109,0,0,0,0,0.0,0.0,0.0,0.0
5671,327274086,1.0822,0.044000000000000004,0.0648,0.0806,0.0876,Ceharanka,328797616,26,0,20,0,0.0,19.0,0.0,inf
33260,328878245,1.1312,0.040999999999999995,0.059000000000000004,0.0852,0.09300000000000001,Piotrus,328878359,0,0,1,0,0.0,0.0,0.0,0.0
7187,328848452,1.0643,0.0462,0.0848,0.0642,0.0686,84.48.79.242,328857160,0,0,27,1,0.015625,98.0,0.0,0.00046100000000000004
32715,326834975,1.0902,0.0238,0.046,0.0684,0.0734,124.157.186.226,326859387,1,0,43,1,0.00952381,21.0,0.0,5.37e-06
19108,328363531,1.0558,0.036000000000000004,0.057999999999999996,0.0657,0.0704,Peter Isotalo,328769625,0,0,30,1,0.0,22.0,0.0,0.003591436
22692,326778627,1.0517,0.062,0.1136,0.0495,0.0521,A8UDI,326778736,934,0,154,0,0.0,31.0,0.0,inf
23613,329068657,1.0564,0.0437,0.09,0.0659,0.0706,141.154.179.145,329121075,4,1,23,1,0.007751938000000001,25.0,0.0,0.20608404
11829,327784034,1.0784,0.0438,0.0789,0.0799,0.0868,Alansohn,327784143,125,0,123,0,0.0,16.0,0.0,0.007180351
44414,327265501,1.0954,0.0145,0.0277,0.0608,0.0648,Garret Beaumain,327265551,263,0,39,1,0.0,52.0,0.0,0.08218803
7183,327068829,1.1322,0.0466,0.0725,0.0924,0.1018,Joseph Solis in Australia,327068957,3,0,37,1,0.0,11.0,0.0,0.30417544
25733,329460218,1.1014,0.0385,0.0559,0.0832,0.0907,Don Schimmel,329462615,4,0,60,1,0.0,21.0,0.0,0.003478002
20994,326688069,1.1384,0.0415,0.0833,0.0694,0.0745,KingMorpheus,329290555,11,0,0,0,0.0,90.0,0.0,0.30470547
11388,328421917,1.1262,0.0437,0.1822,0.1386,0.1608,87.15.243.199,328422248,32,0,10,1,0.0,9.0,0.0,0.66543996
43997,295344622,1.1284,0.0148,0.0499,0.0778,0.0843,65.6.148.90,327394451,1,1,0,1,0.006993007,80.0,0.0,3.11e-05
41529,327363862,1.1045,0.0157,0.0579,0.0589,0.0626,Ahclovis,327364017,22,0,9,0,0.0,10.0,0.0,0.0039658309999999995
20037,327680030,1.1147,0.0448,0.1701,0.0839,0.0916,79.151.48.208,327875210,0,0,13,1,0.0,29.0,0.0,0.0
41802,324919395,1.1353,0.0353,0.1022,0.0795,0.0864,Rich Farmbrough,329813238,0,0,47,1,0.006849315,28.0,0.0,9.290000000000001e-05
22941,328166000,1.1514,0.1216,0.2115,0.0795,0.0864,Matt5AU,328714898,16,0,28,0,0.0,17.0,0.0,inf
21223,326999743,1.1078,0.0108,0.034,0.1407,0.1637,Willking1979,327273830,4,0,110,0,0.0,9.0,0.0,0.31015490000000007
35438,329928762,1.1314,0.0716,0.1254,0.066,0.0707,Rjanag,329951448,10,0,11,0,0.0,27.0,0.0,0.000252
5562,326869270,1.1308,0.0252,0.0443,0.0656,0.0701,Pfly,327064348,1,0,88,0,0.0,11.0,0.0,inf
18216,323398419,1.1406,0.0699,0.1724,0.2843,0.3971,Mar-87,328774633,14,0,0,1,0.0,12.0,0.0,0.09035664
33589,327185131,1.1374,0.0323,0.0628,0.0566,0.06,Gaius Cornelius,327935246,9,0,70,1,0.004878049000000001,58.0,0.0,0.004677525
30973,328562542,1.1355,0.0727,0.198,0.0977,0.1082,Malcolma,328794044,1,0,3,0,0.0,19.0,0.0,0.31287006
28863,329223172,1.1463,0.0607,0.0968,0.1012,0.1126,BrownHairedGirl,329223281,12,0,46,0,0.0,13.0,0.0,0.03453001
7785,327354585,1.1408,0.0247,0.0494,0.0644,0.0688,Kinigi,327354890,29,0,0,0,0.0,65.0,0.0,inf
40170,329043323,1.0852,0.0302,0.10300000000000001,0.071,0.0764,65.94.39.107,329883752,205,0,0,1,0.018779343,105.0,0.0,inf
6612,327836246,1.1235,0.0399,0.1063,0.0635,0.0678,Dann Chinn,328796684,11,0,0,1,0.0,62.0,0.0,0.000667
40865,328383549,1.1179,0.059000000000000004,0.1157,0.1003,0.1114,Airproofing,328626028,46,0,14,0,0.0,17.0,0.0,inf
930,327799090,1.1323,0.045,0.0737,0.0955,0.1056,Gook14,328320813,0,0,0,0,0.0,17.0,0.0,inf
40227,306577061,1.1456,0.0629,0.0687,0.0988,0.1096,RFD,327005822,40,0,22,0,0.0,19.0,0.0,inf
32244,329449113,1.1212,0.0231,0.0747,0.0749,0.081,Richtid,329451720,9,0,10,0,0.0,42.0,0.0,0.4068915
37775,327517948,1.1265,0.047,0.1193,0.0719,0.0774,Dentren,328142332,33,0,0,0,0.0,18.0,0.0,inf
40176,315394893,1.1189,0.045,0.0781,0.1436,0.1674,Mohrflies,327202720,2,0,0,0,0.0,13.0,0.0,0.000797
41109,329979860,1.141,0.0445,0.1246,0.0669,0.0716,Til Eulenspiegel,329980215,70,0,14,1,0.0,0.0,0.0,0.0
10510,325265666,1.057,0.0361,0.0643,0.031,0.032,24.235.204.250,326555441,18,1,0,1,0.017241378999999998,15.0,0.0,0.001855904
41120,327783988,1.0814,0.0244,0.0629,0.0699,0.0751,84.229.154.100,327784125,1,0,0,1,0.0,11.0,0.0,0.000236
42269,327044799,1.1146,0.0178,0.0798,0.028999999999999998,0.0298,A8UDI,327044849,236,0,147,0,0.032258065,34.0,0.0,inf
39686,329919858,1.1335,0.1182,0.1771,0.1264,0.1447,IMarc89,329920326,14,0,13,0,0.0,11.0,0.0,inf
27035,326157769,1.1398,0.0292,0.0511,0.0547,0.0578,Nik42,327234362,5,0,0,0,0.0,13.0,0.0,0.0007769999999999999
21013,328957154,1.0912,0.2105,0.2489,0.0976,0.1081,WillC,329302815,1,0,0,0,0.016949153,17.0,0.0,0.000196
11156,325357473,1.1094,0.0719,0.1118,0.0744,0.0804,Kyuri,326893423,7,0,10,0,0.0,74.0,0.0,0.003271451
15812,329655275,1.1466,0.0073,0.0158,0.0217,0.0222,MrStalker,329657094,22,0,127,0,0.0,11.0,0.0,0.5148146
2242,327003889,1.1271,0.0272,0.0472,0.0889,0.0976,68.94.16.198,329797799,14,0,32,1,0.0,13.0,0.0,0.31644422
40470,328386683,1.1415,0.0207,0.0524,0.0363,0.0377,Samboats,328389606,40,0,43,0,0.0,61.0,0.0,inf
17468,328732870,1.1354,0.0416,0.0673,0.0739,0.0796,Armagebedar,328733066,0,0,0,0,0.0,21.0,0.0,inf
2888,327083409,1.1289,0.0325,0.0631,0.0551,0.0583,Rich Farmbrough,327094177,19,0,78,1,0.0,26.0,0.0,inf
14724,329035527,1.0585,0.0312,0.0627,0.0513,0.0541,Zzuuzz,329035724,46,0,147,0,0.04137931,87.0,0.0,0.24134491
21657,328523958,1.1476,0.0708,0.1373,0.0906,0.0996,BrokenSphere,328531315,2,0,6,0,0.0,6.0,0.0,inf
43064,329743943,1.1574,0.0297,0.0708,0.0447,0.0468,Awadewit,329744306,183,0,32,0,0.0,11.0,0.0,inf
40961,326801528,1.1155,0.0441,0.08,0.0877,0.0961,Giraffedata,327435360,10,0,12,0,0.0,16.0,0.0,0.056752563
14301,329065633,1.0896,0.0178,0.0301,0.0521,0.0549,130.243.240.243,329715748,140,0,12,1,0.0,14.0,0.0,inf
42235,328448761,1.0955,0.005,0.0736,0.0311,0.0321,Ottawahitech,328464006,33,0,31,0,0.0,12.0,0.0,inf
24992,329725201,1.1420000000000001,0.0368,0.064,0.0723,0.078,Canihaveacookie,329727273,4,0,18,0,0.006802720999999999,21.0,0.0,0.000859
42737,325877738,1.1405,0.0169,0.038,0.0654,0.07,72.27.166.152,327800718,0,0,25,1,0.0,0.0,0.0,0.0
3736,302762194,1.1311,0.0065,0.05,0.0624,0.0666,84.203.208.67,328235843,0,0,0,1,0.0,0.0,0.0,0.0
27408,326413594,1.1262,0.0263,0.0477,0.0795,0.0863,Someguy1221,327622482,1,0,15,0,0.0,7.0,0.0,0.02659532
34495,327200892,1.073,0.054000000000000006,0.113,0.0569,0.0603,24.235.207.10,329800790,1,0,0,1,0.005235602,142.0,0.0,7.61e-06
32070,327258974,1.1215,0.0789,0.1548,0.1079,0.1209,188.50.113.155,327259310,5,0,0,1,0.0,11.0,0.0,0.18296632
18957,325027517,1.1288,0.0308,0.0603,0.0682,0.0732,90.192.10.251,327138686,6,0,20,1,0.0,43.0,0.0,0.15998645
13402,327290801,1.1264,0.047,0.1017,0.0904,0.0993,Varunvinu,327290894,9,0,0,0,0.0,0.0,0.0,0.0
28710,328214936,1.1336,0.0232,0.0707,0.0761,0.0823,MuffledThud,328215016,1,0,12,0,0.078947368,53.0,0.0,0.00041
25732,324191255,1.1261,0.0317,0.068,0.0807,0.0876,75.57.160.87,329587018,21,0,0,1,0.0,14.0,0.0,inf
33023,327863112,1.0838,0.0248,0.0888,0.0836,0.0912,XxTimberlakexx,327864043,37,0,7,0,0.0,75.0,0.0,inf
14653,327888463,1.1364,0.0098,0.129,0.179,0.218,Zombie433,328062106,2,0,0,0,0.0,2.0,0.0,inf
35663,327057082,1.0711,0.0292,0.0568,0.0577,0.0612,Geeky Randy,327242905,2353,0,93,1,0.005555556,94.0,0.0,inf
14051,328546215,1.1403,0.0491,0.1186,0.0921,0.1015,41.219.127.126,329767813,13,0,0,1,0.0,15.0,0.0,0.050129265
9966,309689827,1.1407,0.0298,0.0514,0.109,0.1224,114.77.126.73,328547848,0,0,38,1,0.0,24.0,0.0,0.02166085
28612,299437727,1.126,0.0841,0.2009,0.1287,0.1476,Tim!,329083068,33,0,106,1,0.0,15.0,0.0,inf
4361,323013105,1.1301,0.0306,0.0678,0.0713,0.0768,Housingfirst,329941442,144,0,63,0,0.0,46.0,0.0,inf
43103,328237153,1.0643,0.023,0.0828,0.051,0.0538,87.194.64.140,328249176,10,0,128,1,0.0,0.0,0.0,0.0
15887,319149802,1.1356,0.0344,0.0683,0.0575,0.061,64.136.112.182,327946142,81,0,14,1,0.0,15.0,0.0,inf
24791,326660386,1.1334,0.0321,0.059000000000000004,0.0748,0.0808,68.84.237.120,327226708,6,0,13,1,0.0,10.0,0.0,inf
14385,328423195,1.1105,0.0444,0.0675,0.0646,0.0691,Funandtrvl,330092745,0,0,84,0,0.0,16.0,0.0,inf
5929,316869165,1.1101,0.0385,0.0984,0.1079,0.1208,Wool Mintons,326903989,6,0,164,1,0.0,16.0,0.0,inf
26371,316351761,1.1704,0.0506,0.0872,0.0509,0.0536,Wre2wre,326942064,56,0,20,0,0.0,32.0,0.0,inf
18377,328920959,1.0673,0.0398,0.0697,0.067,0.0718,Student7,329142893,0,0,34,0,0.0,0.0,0.0,0.0
13824,328529157,1.1421,0.0719,0.1327,0.1278,0.1465,Dale Arnett,328529644,14,0,46,1,0.024691357999999997,32.0,0.0,0.00149897
7449,324752918,1.1365,0.0395,0.0805,0.0807,0.0877,Jminhas,326742528,17,0,195,0,0.0,16.0,0.0,inf
15677,328224974,1.1493,0.0498,0.1049,0.12300000000000001,0.1403,5 albert square,328226514,2,0,180,1,0.0,0.0,0.0,0.0
41258,327619308,1.1176,0.0653,0.1256,0.09300000000000001,0.1025,Tinton5,327763364,0,0,51,0,0.0,15.0,0.0,0.038012356000000004
25335,328072736,1.102,0.0544,0.1124,0.0873,0.0956,151.57.171.197,328073165,0,0,27,1,0.0,16.0,0.0,0.0
21553,327138584,1.1057,0.0215,0.0475,0.0558,0.0591,70.29.133.13,327228764,1,0,26,1,0.028571429,67.0,0.0,1.24e-05
1863,328237610,1.1489,0.0239,0.0371,0.0593,0.0631,Naked Assassin,328237689,0,0,0,1,0.0,0.0,0.0,0.0
14227,325415173,1.0912,0.0362,0.0578,0.0725,0.0781,Keith-264,328035233,15,0,30,1,0.018867925,21.0,0.0,0.000742
6879,328034242,1.1086,0.0536,0.0936,0.0985,0.1092,118.100.175.121,329620080,97,0,24,1,0.0,13.0,0.0,inf
4851,286908528,1.1271,0.1265,0.1542,0.1538,0.1817,Canadian Paul,327548572,8,0,31,1,0.0,15.0,0.0,0.13245238
20210,306970479,1.1081,0.0287,0.0664,0.0553,0.0585,Shivap,328768546,35,0,110,0,0.0,18.0,0.0,inf
8627,327574928,1.1472,0.0353,0.0888,0.0492,0.0517,Peyre,327575792,0,0,29,0,0.003921569000000001,73.0,0.0,0.000175
18784,328292882,1.0648,0.0672,0.1121,0.0641,0.0685,81.153.171.151,328293032,6,0,0,1,0.0,468.0,0.0,2.09e-05
37360,328780754,1.1163,0.0419,0.1114,0.1129,0.1272,59.163.27.32,328783475,67,0,0,1,0.029411765,21.0,0.0,0.023364082
21500,328150301,1.1117,0.0258,0.0753,0.0371,0.0385,69.108.105.88,328150403,5,0,0,1,0.006711409000000001,126.0,0.0,0.000149
750,327881532,1.1059,0.0877,0.1772,0.1269,0.1453,Anonymous9498,327881681,1,0,59,0,0.0,17.0,0.0,0.00185111
32172,326535963,1.0944,0.0097,0.0365,0.0581,0.0617,24.152.198.91,327565942,1,0,39,1,0.08396946599999999,20.0,0.0,0.000223
22773,327032446,1.1214,0.0062,0.0208,0.0885,0.0971,Bagatelle,327035801,13,0,142,0,0.0,0.0,0.0,0.0
16691,328452020,1.1377,0.0679,0.2322,0.183,0.2239,66.217.112.3,328452099,1,0,10,1,0.083333333,14.0,0.0,0.026749642999999997
21096,319794635,1.1125,0.0117,0.046,0.085,0.0929,Ted87,329977317,0,0,20,0,0.0,0.0,0.0,0.0
15199,326221585,1.1341,0.0263,0.0616,0.0622,0.0663,DragonflySixtyseven,329461441,192,0,16,0,0.0,31.0,0.0,inf
2234,330091111,1.1231,0.0406,0.0813,0.057999999999999996,0.0615,Aelffin,330091179,1,0,29,0,0.043478261,42.0,0.0,0.0007
39519,310415296,1.1232,0.0284,0.1066,0.1005,0.1114,Newcastleunitedfan,328568364,57,0,0,0,0.0,27.0,0.0,inf
3865,328549382,1.1393,0.0467,0.0775,0.0578,0.0613,T34CH,328552418,545,0,227,0,0.0,0.0,0.0,0.0
35540,328105521,1.1441,0.0532,0.0984,0.0825,0.0899,Walt111,328125372,6,0,19,0,0.0,68.0,0.0,inf
15569,329252144,1.1189,0.0627,0.1132,0.0869,0.0952,Wiki-uk,329252761,109,0,0,1,0.0,54.0,0.0,inf
25677,327662696,1.123,0.07,0.1353,0.0775,0.084,91.67.211.156,327663028,82,0,12,1,0.0,113.0,0.0,inf
1928,327237372,1.1504,0.0548,0.1277,0.1131,0.1275,121.58.170.249,327568990,1,0,25,1,0.0,11.0,0.0,0.10785678
3172,327158017,1.1103,0.0375,0.062,0.0689,0.07400000000000001,68.51.73.113,328001572,38,0,16,1,0.0,0.0,0.0,0.0
14181,328547781,1.1425,0.0483,0.0938,0.0543,0.0574,203.158.62.199,328548088,172,0,11,1,0.015151515,17.0,0.0,inf
17799,327480713,1.0913,0.0538,0.0974,0.0804,0.0874,X-N2O,327485098,85,0,20,1,0.0,36.0,0.0,inf
4457,328110350,1.0642,0.0611,0.1041,0.085,0.0929,193.190.253.146,328191459,0,0,22,1,0.14285714300000002,14.0,0.0,0.0
41184,327411370,1.1146,0.0286,0.0545,0.0674,0.0722,BernardoFata,327417847,2,0,55,0,0.0,109.0,0.0,0.00037999999999999997
30914,326768134,1.1339,0.063,0.133,0.0951,0.1051,Thatdudemarcus,327360249,8,0,0,0,0.0,16.0,0.0,inf
17063,326939028,1.1112,0.0618,0.135,0.0798,0.0867,Postdlf,326949076,5,0,144,0,0.0,20.0,0.0,0.2160841
9565,322309789,1.1291,0.0476,0.0878,0.0678,0.0727,69.177.215.77,327670088,162,1,13,1,0.0,20.0,0.0,inf
27230,327132223,1.1294,0.0815,0.1091,0.09300000000000001,0.1025,203.144.15.23,327389953,31,0,16,1,0.0,12.0,0.0,0.008821073
28119,326105904,1.1058,0.0266,0.0571,0.0543,0.0574,212.247.11.156,327551404,9,0,0,1,0.0,25.0,0.0,0.020906966000000003
20175,324948219,1.1183,0.0142,0.0274,0.0928,0.1023,192.117.134.100,327851832,0,0,15,1,0.0,10.0,0.0,0.0
32508,327315689,1.1095,0.1202,0.1611,0.0735,0.0792,Rich Farmbrough,328450864,8,0,74,1,0.0,10.0,0.0,0.21972045
4630,327040782,1.1453,0.0506,0.0986,0.1149,0.1297,CarTick,328317308,30,0,177,0,0.0,17.0,0.0,inf
42303,329762301,1.0652,0.0473,0.0886,0.0734,0.0792,Ricraider,329762597,0,0,15,0,0.0,93.0,0.0,0.0
2897,327972673,1.1585,0.0095,0.0401,0.0462,0.0484,SpongeSebastian,327973049,21,0,28,0,0.0,32.0,0.0,inf
11458,327831480,1.0975,0.0334,0.0752,0.0654,0.07,205.211.198.25,328258596,340,1,0,1,0.028409091,37.0,0.0,inf
30823,328397370,1.1002,0.0393,0.1114,0.0404,0.0421,Unitfreak,328397539,0,0,19,0,0.0,0.0,0.0,0.0
11943,326519320,1.1354,0.0359,0.0748,0.0631,0.0673,Candlewicke,327231762,0,0,46,0,0.0,0.0,0.0,0.0
22792,327725930,1.0884,0.0594,0.1238,0.0817,0.08900000000000001,TheWetGoose,327726601,2,0,0,0,0.0,2.0,0.0,inf
33913,328359191,1.139,0.0573,0.1194,0.0897,0.0985,Rich Farmbrough,329803663,1,0,47,1,0.015037594,28.0,0.0,0.00046399999999999995
45451,327173459,1.1211,0.1515,0.2232,0.1186,0.1345,Joshhsoj1902,327972962,35,0,13,0,0.0,7.0,0.0,inf
22662,329655883,1.1123,0.0542,0.1176,0.0906,0.0996,196.27.86.68,329656020,21,0,0,1,0.006622517,19.0,0.0,0.00046100000000000004
30473,323462302,1.1356,0.0241,0.0406,0.1121,0.1262,Denham331,327083336,38,0,31,0,0.0,18.0,0.0,inf
36173,327798224,1.1277,0.0218,0.0611,0.0811,0.0883,71.68.211.187,327798606,2,0,21,1,0.0,11.0,0.0,inf
9971,326356111,1.1365,0.0465,0.0916,0.076,0.0822,Iqinn,329204199,0,0,23,0,0.0,0.0,0.0,0.0
8505,320128111,1.1297,0.0433,0.0766,0.0855,0.0935,Sp star loveit,329638924,0,1,15,1,0.0,0.0,0.0,0.0
15656,326803826,1.1283,0.0471,0.0777,0.0899,0.0987,Ealdgyth,327210742,4,0,4,0,0.0,11.0,0.0,3.15e-05
26372,306697123,1.1273,0.0415,0.0453,0.0629,0.0671,DH85868993,327028992,14,0,54,0,0.0,20.0,0.0,inf
20109,325140575,1.1478,0.01,0.0211,0.0315,0.0325,JohnWBarber,328658547,21,0,26,0,0.0,18.0,0.0,0.006062764
6529,321451517,1.1361,0.0542,0.0964,0.0503,0.0529,SchuminWeb,326867790,4,0,122,0,0.0,14.0,0.0,0.12069411599999999
20094,323372153,1.13,0.0098,0.0289,0.1004,0.1116,JamesAM,326944111,20,0,101,0,0.0,16.0,0.0,inf
26580,327418685,1.1320000000000001,0.0372,0.0997,0.1048,0.11699999999999999,Arieverveen,327418750,42,0,16,0,0.0,0.0,0.0,0.0
18017,323399325,1.1329,0.0423,0.0643,0.0922,0.1014,74.243.205.143,329898258,19,0,0,1,0.0,8.0,0.0,inf
