Anonymous,articleid,articletitle,bad_words,category,character_diversity,class,comment_len,digit_ratio,editid,editor,longest_Word,newrevisionid,non_alpha_numeric_ratio,oldrevisionid,size,size_increment,upper_to_all,upper_to_lower,vulgar_word_ratio,word_count
1,10882,0,0.0,Category:Articles with short description,1.0648,0,30,0.0233,22022,169.204.238.158,29.0,327736446,0.0497,327735841,40343.0,3,0.0426,0.0445,0.0,4132.0
0,8943031,0,0.0,Category:All articles with unsourced statements,1.1365,0,195,0.0395,22037,Jminhas,16.0,326742528,0.0805,324752918,5043.0,17,0.0807,0.0877,0.0,508.0
0,154457,0,0.0,Category:All articles with anachronisms,1.1265,0,14,0.0468,22051,Ericoides,73.0,328610782,0.0997,328349479,110329.0,22,0.066,0.0707,0.0,11365.0
0,359412,0,0.0,Category:1923 in sports,1.0894,0,29,0.0322,22060,Sodacan,72.0,328851454,0.076,328850992,14142.0,19,0.071,0.0764,0.0,1330.0
0,3716979,0,0.0,Category:1971 births,1.1317,0,58,0.0385,22068,Rachathena,14.0,327886943,0.0727,327860585,9366.0,159,0.0846,0.0924,0.0,834.0
0,156267,0,0.0,Category:Anime and manga terminology,1.0883,0,190,0.0461,22072,Dawnseeker2000,15.0,327931997,0.0848,327895753,76026.0,0,0.0744,0.0804,0.0,7753.0
0,487592,0,0.0,Category:1664 establishments in the British Empire,1.1151,0,0,0.0249,22104,Rockgenre,0.0,327797077,0.0829,319178982,14088.0,0,0.1204,0.1368,0.0,1681.0
0,1893515,0,0.0,Category:Aircraft carriers,1.1349,0,0,0.0525,22105,Johnluisocasio,35.0,328601980,0.0727,300180744,20694.0,144,0.0636,0.0678,0.0,2732.0
1,13774,0,0.0,Category:1836 establishments in the Republic of Texas,1.1295,0,12,0.0543,22112,69.129.128.58,12.0,328287622,0.085,309156584,236491.0,41,0.0905,0.0995,0.0,20501.0
0,215944,0,0.0,Category:All articles containing potentially dated statements,1.1441,0,46,0.0332,22123,MikeAllen,14.0,329577168,0.1032,329577159,28061.0,0,0.0537,0.0567,0.0,652.0
1,719937,0,0.0,Category:Articles with short description,1.1382,0,0,0.0238,22131,80.1.118.183,7.0,327316487,0.0347,327316425,221674.0,58,0.0643,0.0687,0.0,157.0
1,21597544,0,0.0,Category:Articles with short description,1.0676,1,17,0.0367,22136,213.201.175.114,105.0,329051161,0.0732,328941663,13276.0,33,0.0523,0.0552,0.017777778,1310.0
1,25049383,0,0.0,Category:All articles that are too technical,1.1166,0,13,0.0301,22144,79.78.160.239,12.0,327132740,0.0791,327132694,79377.0,17,0.1048,0.117,0.0,9467.0
0,166103,0,0.0,Category:1952 births,1.1088,0,0,0.0255,22189,Randalldeng,0.0,328513936,0.0454,328219352,53302.0,0,0.0485,0.051,0.0,5271.0
1,83341,0,0.0,Category:Brick buildings and structures,1.1135,0,16,0.0515,22230,212.183.112.72,7.0,327143193,0.0806,327141942,24794.0,161,0.0805,0.0875,0.0,2023.0
0,1444866,0,0.0,Category:1884 establishments in Indiana,1.065,0,131,0.0572,22267,Therequiembellishere,84.0,327241965,0.0997,327239761,10536.0,3,0.0653,0.0698,0.0,896.0
0,7930901,0,0.0,Category:All article disambiguation pages,1.0944,0,0,0.0112,22274,Dragandragan04,0.0,327643446,0.0319,325398470,3900.0,0,0.0716,0.0771,0.0,349.0
0,639729,0,0.0,Category:1950s war films,1.0949,1,119,0.0077,22288,Marek69,15.0,327245497,0.0254,327245210,18806.0,244,0.0502,0.0528,0.012048193,2169.0
0,25206007,0,0.0,Category:2000 in CART,1.1488,0,6,0.0357,22289,WereSpielChequers,10.0,330087164,0.0915,330087023,9201.0,6,0.0662,0.0707,0.0,689.0
0,15760481,0,0.0,Category:1987 births,1.1094,0,26,0.065,22291,Sorafune,7.0,328676610,0.2182,328675184,104265.0,6,0.0906,0.0996,0.0,9295.0
1,24217325,0,0.0,Category:2009 debut singles,1.1299,0,68,0.0463,22305,86.46.224.88,0.0,328645239,0.0881,328629010,56373.0,0,0.077,0.0834,0.0,4661.0
1,116622,0,0.0,Category:Articles with short description,1.115,0,25,0.0834,22313,114.58.209.30,78.0,329923623,0.1242,329923297,12528.0,2,0.1578,0.1873,0.0,1246.0
1,15114517,0,0.0,Category:Articles with short description,1.1406,1,30,0.0609,22344,84.68.210.137,17.0,328243497,0.0974,328243421,43126.0,51,0.0821,0.0895,0.016393443,4767.0
1,17687080,0,0.0,Category:1884 compositions,1.0867,0,12,0.058,22355,203.218.108.28,10.0,329253491,0.1528,327267647,10748.0,0,0.1176,0.1332,0.0,1452.0
1,53869,0,0.0,Category:1887 births,1.1096,0,122,0.0462,22372,70.115.252.31,45.0,329958851,0.0915,325540794,73501.0,70,0.0456,0.0477,0.0,8003.0
0,2165638,0,0.0,Category:1938 births,1.1298,0,20,0.019,22424,Johnpacklambert,22.0,327139471,0.037000000000000005,307343713,2793.0,57,0.0709,0.0763,0.0,160.0
0,3346585,0,0.0,Category:1960s crime drama films,1.0843,0,37,0.0327,22426,Deb,21.0,329020243,0.0712,328977790,21560.0,3,0.0661,0.0708,0.0,2489.0
0,24952433,0,0.0,Category:1987 in Japanese football,1.0534,0,132,0.0478,22427,Cph3992,40.0,327710166,0.0933,326912874,11163.0,2,0.0585,0.0621,0.0,458.0
0,81260,0,0.0,Category:All articles that may contain original research,1.146,0,28,0.049,22436,Whoniverse93,127.0,329865205,0.0973,329517809,6049.0,5,0.0568,0.0602,0.0,633.0
0,57059,0,0.0,Category:All articles containing potentially dated statements,1.1421,0,40,0.0719,22463,Hatgreg,13.0,329042728,0.0959,329038297,29508.0,13,0.1447,0.1691,0.0,2363.0
0,1740862,0,0.0,Category:Christian crosses,1.0723,1,55,0.03,22472,DiogenesNY,13.0,328722993,0.0684,328654139,5018.0,138,0.0615,0.0655,0.03125,512.0
0,38382,0,0.0,Category:Articles with short description,1.1211,0,0,0.0613,22495,NobleNawab,19.0,326966090,0.106,326965924,35144.0,91,0.1331,0.1532,0.0,939.0
1,567957,0,0.0,Category:All Wikipedia articles with plot summary needing attention,1.155,1,34,0.0712,22500,98.180.222.246,155.0,328474607,0.113,328473924,28483.0,136,0.073,0.0787,0.002012072,4127.0
1,6260575,0,0.0,Category:1974 births,1.0899,0,74,0.0975,22550,Rich Farmbrough,9.0,328381548,0.2442,327639397,8915.0,8,0.1016,0.113,0.0,555.0
0,8744197,0,0.0,Category:All articles with dead external links,1.1374,0,53,0.0253,22565,Akerbeltz,34.0,329124534,0.0429,329059285,35669.0,27,0.0568,0.0602,0.0,4448.0
0,378276,0,0.0,Category:1927 establishments in the United States,1.143,0,125,0.1106,22606,WikiLubber,12.0,326981411,0.1457,326969522,40832.0,9,0.1229,0.1399,0.0,1184.0
1,25110622,0,0.0,Category:1969 establishments in California,1.1038,1,24,0.0296,22607,71.142.231.50,93.0,328535411,0.0649,328535118,11703.0,7,0.0509,0.0536,0.0125,1395.0
1,9398188,0,0.0,Category:1996 video games,1.1464,0,6,0.0785,22630,Ivor the driver,21.0,329918993,0.0986,328222975,3199.0,18,0.0906,0.0996,0.0,324.0
1,1607433,0,0.0,Category:All article disambiguation pages,1.0977,0,20,0.0643,22650,173.89.58.75,0.0,327301266,0.0982,327248850,2539.0,184,0.0825,0.0899,0.0,315.0
1,180487,0,0.0,Category:1957 births,1.1184,0,16,0.0579,22684,93.173.251.126,161.0,328789218,0.1137,328705582,43830.0,20,0.0644,0.0688,0.0,2811.0
0,894748,0,0.0,Category:All articles needing additional references,1.1495,0,30,0.0144,22723,Nedrutland,13.0,327705912,0.0306,327702182,34373.0,4,0.0409,0.0426,0.0,4079.0
1,4541163,0,0.0,Category:1969 births,1.1341,0,0,0.0359,22746,77.251.228.122,20.0,329544438,0.0811,328700147,16043.0,2,0.0868,0.0951,0.0,1499.0
0,3463805,0,0.0,Category:All articles covered by WikiProject Wikify,1.138,0,36,0.0407,22755,Redtigerxyz,12.0,327995650,0.0877,327993591,133104.0,1209,0.0586,0.0622,0.0,13913.0
0,316640,0,0.0,Category:1912 births,1.1351,0,29,0.0689,22775,Shakehandsman,107.0,328156550,0.0948,321053836,18108.0,65,0.0987,0.1095,0.0,1638.0
0,52107,0,0.0,"Category:""Related ethnic groups"" needing confirmation",1.1292,0,41,0.0212,22778,Ddnile,0.0,328393795,0.0835,328393581,71977.0,0,0.0764,0.0827,0.0,6985.0
1,5985207,0,0.0,Category:All Wikipedia articles written in American English,1.1066,0,74,0.1021,22787,Rich Farmbrough,9.0,328535000,0.1764,324970447,65206.0,7,0.102,0.1135,0.0,8598.0
1,24730391,0,0.0,Category:1989 births,1.1287,0,0,0.0942,22819,Jen.chevaux,20.0,328683754,0.1347,327417683,35819.0,35,0.1501,0.1765,0.0,3030.0
0,6863433,0,0.0,Category:1987 establishments in Manitoba,1.1223,0,25,0.0859,22882,K8TEK,20.0,328286843,0.1226,324663303,9050.0,0,0.0786,0.0853,0.0,970.0
0,1081442,0,0.0,Category:1905 births,1.1294,0,184,0.0476,22963,Michig,16.0,327713440,0.1176,327688473,21532.0,1,0.0946,0.1044,0.0,1561.0
0,1990134,0,0.0,Category:Articles with short description,1.1117,0,128,0.1091,22970,Zagalejo,19.0,328311348,0.1638,328311189,78605.0,29,0.099,0.1099,0.0,4239.0
1,25133109,0,0.0,Category:All stub articles,1.1458,0,0,0.0202,22974,68.161.201.19,40.0,326559985,0.0317,326559085,1215.0,51,0.0754,0.0815,0.0,96.0
0,18623783,0,0.0,Category:Articles containing Scottish Gaelic-language text,1.1151,1,14,0.045,22975,Zero1328,11.0,327403765,0.0987,327403664,9694.0,4,0.0611,0.0651,0.02173913,1204.0
1,797018,0,0.0,Category:1988 establishments in Australia,1.0957,0,0,0.0189,23008,198.184.231.254,13.0,328085354,0.04,322191320,42971.0,28,0.036000000000000004,0.0374,0.0,2675.0
1,9729324,0,0.0,Category:1992 establishments in Estonia,1.1407,1,44,0.0398,23015,Yellow Evan,117.0,327120181,0.07200000000000001,327120060,5023.0,1,0.0575,0.061,0.013986014,216.0
1,24833678,0,0.0,Category:2009 Italian television seasons,1.0955,0,0,0.0458,23022,189.44.162.34,11.0,327964075,0.0944,323214211,33776.0,52,0.1055,0.1179,0.0,2388.0
0,1385966,0,0.0,Category:Dynamic lists,1.1333,0,0,0.0562,23025,Ywmpq205,59.0,327985215,0.0674,276779182,66620.0,35,0.0674,0.0723,0.0,3045.0
1,18482905,0,0.0,Category:Articles with short description,1.0871,1,0,0.028,23065,165.139.80.10,28.0,329263943,0.0586,329263607,12932.0,47,0.0786,0.0853,0.01010101,199.0
0,22623,0,0.0,Category:Articles with short description,1.1277,0,0,0.0265,23077,Nicksharpe,15.0,328210897,0.0431,327174141,128751.0,72,0.0871,0.0954,0.0,14411.0
0,25135974,0,0.0,Category:1720s births,1.1408,0,0,0.0247,23079,Kinigi,65.0,327354890,0.0494,327354585,14216.0,29,0.0644,0.0688,0.0,2071.0
1,112042,0,0.0,Category:Articles with short description,1.0727,0,16,0.0499,23100,86.131.137.208,122.0,328835752,0.0902,328663137,22066.0,0,0.0593,0.063,0.0,1840.0
0,925737,0,0.0,Category:Articles with OS grid coordinates,1.0653,1,29,0.0128,23109,Ryulong,63.0,327206067,0.0416,326835783,17202.0,195,0.0698,0.0751,0.041666667,1997.0
1,62157107,0,0.0,Category:Articles with short description,1.1119,0,0,0.0396,23117,98.202.164.91,13.0,327548305,0.0806,327547320,22518.0,114,0.1056,0.1181,0.0,2997.0
0,222354,0,0.0,Category:All accuracy disputes,1.1343,0,142,0.0255,23137,Jaraalbe,0.0,327303451,0.0487,246500794,81353.0,17,0.0919,0.101,0.0,9728.0
1,325856,0,0.0,Category:1829 establishments in Upper Canada,1.1052,0,32,0.0104,23144,74.218.161.17,17.0,326998421,0.0345,326998101,112105.0,435,0.0668,0.0715,0.0,11426.0
1,4108991,0,0.0,Category:1922 births,1.1556,0,16,0.0047,23148,74.92.81.65,28.0,326778123,0.0163,326777777,15762.0,116,0.0551,0.0583,0.0,2275.0
1,11314595,0,0.0,Category:2000s teen comedy films,1.1045,0,13,0.0062,23157,71.227.204.95,12.0,329559304,0.0265,329558134,5495.0,7,0.0514,0.0542,0.0,478.0
1,551643,0,0.0,Category:1936 births,1.1118,1,24,0.0259,23178,24.210.196.112,94.0,328729588,0.068,328729503,75742.0,1,0.0304,0.0314,0.012048193,8518.0
1,36695366,0,0.0,Category:All article disambiguation pages,1.1215,0,19,0.0424,23188,98.16.112.254,11.0,327401418,0.1225,318938341,290.0,1,0.1453,0.1699,0.0,25.0
1,596496,0,0.0,Category:1908 births,1.1152,1,31,0.0327,23191,201.240.107.71,11.0,328073074,0.0521,328071917,11757.0,13,0.0543,0.0574,0.048543689,1222.0
0,107618,0,0.0,Category:1913 establishments in California,1.134,0,156,0.0284,23221,Ciphers,21.0,329238015,0.0648,329077553,57008.0,15,0.0552,0.0584,0.0,3648.0
0,416796,0,0.0,Category:1917 births,1.0701,0,16,0.0236,23235,Kidlittle,95.0,328837446,0.067,328277329,43788.0,0,0.0897,0.0985,0.0,4640.0
1,1460771,0,0.0,Category:Articles with short description,1.1175,0,32,0.0993,23243,110.9.224.86,10.0,329811204,0.1342,329807679,61636.0,0,0.0974,0.1079,0.0,4099.0
0,25304189,0,0.0,"Category:Iron(II,III) minerals",1.1707,0,0,0.0262,23245,Coingeek,0.0,328616626,0.1127,328589213,4172.0,0,0.0295,0.0304,0.0,342.0
0,1012204,0,0.0,Category:All articles needing additional references,1.1256,0,24,0.063,23265,Agentbla,59.0,327709167,0.1284,327707542,34786.0,1,0.0853,0.0933,0.0,3960.0
1,1049565,0,0.0,Category:1707 disestablishments in Scotland,1.1277,0,0,0.0274,23273,75.64.91.212,0.0,327776723,0.0752,327775946,64108.0,139,0.0959,0.1059,0.0,4370.0
0,8962062,0,0.0,Category:All Wikipedia articles written in American English,1.1355,0,24,0.038,23274,Bumm13,69.0,328309559,0.0805,321964621,13146.0,1,0.0725,0.0781,0.0,1089.0
0,1953556,0,0.0,Category:1911 establishments in Gold Coast (British colony),1.1232,0,128,0.029,23275,Hu12,0.0,327160283,0.0644,325597947,12185.0,93,0.1147,0.1296,0.0,939.0
0,2727325,0,0.0,Category:1981 establishments in South Dakota,1.1237,0,0,0.0263,23297,Tkuvho,22.0,329633625,0.0771,307007840,16510.0,9,0.0507,0.0534,0.0,1867.0
1,679782,0,0.0,Category:All articles with unsourced statements,1.1387,0,41,0.1065,23314,146.95.136.192,13.0,327531456,0.1937,327498471,135486.0,14,0.1649,0.1974,0.0,2896.0
0,937084,0,0.0,Category:1775 births,1.1365,1,14,0.0638,23318,Yowuza,13.0,326966405,0.1262,324447842,11523.0,103,0.1009,0.1122,0.083333333,1303.0
0,5127913,0,0.0,Category:All articles lacking reliable references,1.1179,0,31,0.0257,23346,Anetode,18.0,329978803,0.068,329974339,135262.0,84,0.0414,0.0432,0.0,12515.0
0,2464359,0,0.0,Category:All articles lacking reliable references,1.1272,0,25,0.0746,23367,ReticentR,61.0,327125690,0.1393,327104793,47218.0,22,0.0854,0.0934,0.0,4069.0
1,15471,0,0.0,Category:All articles with dead external links,1.1016,0,12,0.0603,23369,190.51.138.76,0.0,327896806,0.1174,326861731,186382.0,60,0.067,0.0718,0.0,19904.0
1,19178586,0,0.0,Category:1755 in North America,1.1361,0,13,0.0292,23399,93.86.247.159,94.0,330091063,0.0751,330090985,9694.0,8,0.0603,0.0642,0.0,917.0
0,5823,0,0.0,Category:479 BC deaths,1.1021,0,126,0.0356,23409,Stepheng3,253.0,328445331,0.0691,328406928,82902.0,323,0.0693,0.0744,0.0,8938.0
1,1749729,0,0.0,Category:1998 establishments in Germany,1.1066,0,18,0.0376,23433,190.45.115.68,19.0,327516381,0.0725,326963560,3808.0,17,0.093,0.1025,0.0,189.0
1,18251484,0,0.0,Category:American musical duos,1.0652,0,0,0.0618,23435,Jamen Somasu,14.0,328086234,0.1319,328085157,10689.0,46,0.1013,0.1127,0.0,923.0
1,15449759,0,0.0,Category:2000s American animated television series,1.116,1,0,0.0594,23467,Orca1 9904,113.0,329621981,0.1391,328959863,9294.0,233,0.1006,0.1118,0.010204082,764.0
1,206812,0,0.0,Category:2002 establishments in Washington (state),1.1501,0,38,0.0375,23482,99.33.111.190,19.0,329306383,0.0462,328881662,131054.0,3,0.0503,0.0529,0.0,12073.0
0,84692,0,0.0,Category:1150 establishments in Europe,1.1645,0,182,0.0068,23493,JaGa,16.0,329568008,0.0203,304005053,57119.0,14,0.0736,0.0792,0.0,6742.0
1,11772023,0,0.0,Category:1863 establishments in Louisiana,1.1289,1,10,0.0212,23524,69.89.45.148,17.0,328171323,0.0404,328164988,1916.0,291,0.0799,0.0868,0.046875,149.0
0,21806455,0,0.0,Category:2000s documentary films,1.0967,0,35,0.0521,23525,XxTimberlakexx,16.0,328138752,0.1179,326013657,3112.0,41,0.1593,0.1894,0.0,247.0
0,214888,0,0.0,Category:1606 births,1.1485,0,70,0.0167,23567,Mindmatrix,0.0,329675297,0.0483,329582147,7889.0,0,0.0869,0.095,0.0,843.0
0,331080,0,0.0,Category:1890s toys,1.1463,0,45,0.0698,23634,Gujuguy,88.0,328081081,0.1151,328080770,15451.0,7,0.0804,0.0874,0.0,1697.0
0,239835,0,0.0,Category:All articles with unsourced statements,1.0371,0,165,0.0545,23641,TakuyaMurata,80.0,327586963,0.103,327577552,12357.0,2,0.0549,0.0581,0.0,1403.0
0,93246,0,0.0,Category:1789 establishments in North Carolina,1.129,0,0,0.0499,23651,Sepulwiki,0.0,327433703,0.1203,327426189,28392.0,0,0.1025,0.1142,0.0,1674.0
0,4682922,0,0.0,Category:All articles needing additional references,1.1465,1,28,0.0718,23652,TonyTheTiger,237.0,329606456,0.1255,329250847,8151.0,17,0.0867,0.095,0.010204082,223.0
0,7363679,0,0.0,Category:All articles to be expanded,1.1277,0,0,0.0526,23657,Nbasuperfame,13.0,327170612,0.1144,326076807,8952.0,10,0.0652,0.0697,0.0,1169.0
0,3904821,0,0.0,Category:1967 singles,1.1325,0,20,0.0418,23673,Teknocrat123,15.0,328641500,0.0874,328641303,20288.0,4,0.0869,0.0952,0.0,1633.0
1,223630,0,0.0,Category:All accuracy disputes,1.0549,0,0,0.0226,23681,84.12.99.238,9.0,328778723,0.0509,325705757,47950.0,2,0.0468,0.0491,0.0,6544.0
1,1756284,0,0.0,Category:2004 Connecticut elections,1.1409,0,13,0.0315,23717,Mr.Xen,10.0,327876163,0.0517,261620178,13914.0,18,0.0536,0.0566,0.0,780.0
0,5235430,0,0.0,Category:All articles needing additional references,1.0976,0,11,0.0968,23725,Armbrust,16.0,328585154,0.2453,328584937,1431.0,2,0.1388,0.1611,0.0,52.0
1,6407860,0,0.0,Category:2000s Australian television series,1.0613,1,0,0.0429,23745,98.149.228.11,11.0,328463665,0.0718,327655756,29941.0,5,0.0806,0.0877,0.05,2269.0
1,13838714,0,0.0,Category:All BLP articles lacking sources,1.0688,0,0,0.0392,23753,204.112.245.1,11.0,327012692,0.0633,326919987,3376.0,10,0.0868,0.095,0.0,415.0
0,7912792,0,0.0,Category:1973 establishments in Ontario,1.0731,0,7,0.0283,23756,MRSC,9.0,328225226,0.0702,327888216,52024.0,672,0.0651,0.0696,0.0,4578.0
0,30436,0,0.0,Category:All articles needing additional references,1.1293,0,0,0.0657,23760,Connormah,16.0,328126813,0.0879,328126694,51837.0,21,0.0896,0.0983,0.0,6422.0
0,10208683,0,0.0,Category:Articles with Geo,1.1173,0,29,0.033,23769,Spacini,111.0,327131963,0.0661,327109328,27650.0,4,0.0582,0.0618,0.0,1627.0
0,14794,0,0.0,Category:Computer arithmetic,1.051,0,52,0.1224,23771,Gyopi,51.0,328198429,0.1904,327111297,25468.0,4,0.0605,0.0644,0.0,1921.0
0,10866345,0,0.0,Category:1897 births,1.0913,0,15,0.0249,23774,Miyagawa,9.0,329723208,0.0636,328167476,3114.0,9,0.0537,0.0567,0.0,212.0
1,983866,0,0.0,Category:1990s Australian television series,1.103,0,10,0.049,23816,95.45.227.63,21.0,327561082,0.1033,326765665,14955.0,3,0.0729,0.0786,0.0,1762.0
1,56093,0,0.0,Category:1970s fashion,1.1248,0,18,0.0517,23830,86.46.193.200,7.0,329926833,0.1157,329925598,6728.0,16,0.0862,0.0943,0.0,653.0
0,23891932,0,0.0,Category:1868 births,1.1395,0,0,0.0205,23843,Knappluv,24.0,327126589,0.0421,327126029,118853.0,4,0.0574,0.0608,0.0,17665.0
1,19372045,0,0.0,Category:Air pollution,1.1174,0,35,0.0811,23847,24.255.134.200,8.0,329283862,0.1278,329283627,3117.0,30,0.0893,0.0981,0.0,327.0
1,3225847,0,0.0,Category:1910s jazz standards,1.0808,0,149,0.0446,23852,Cosmic Latte,0.0,327536042,0.0884,327535233,13460.0,0,0.0667,0.0714,0.0,1493.0
0,1101576,0,0.0,Category:1992 video games,1.1316,0,31,0.0502,23856,Velio94,17.0,327007146,0.0905,327007073,12998.0,6,0.139,0.1614,0.0,1479.0
0,11264495,0,0.0,Category:1973 births,1.1329,0,19,0.0308,23857,AnonMoos,72.0,327135206,0.062,327135050,19354.0,1,0.0571,0.0605,0.0,968.0
0,19381538,0,0.0,Category:1979 births,1.1253,0,11,0.0447,23874,GirasoleDE,15.0,328399638,0.155,312495923,60070.0,23,0.1427,0.1664,0.0,4243.0
1,22479168,0,0.0,Category:All stub articles,1.1399,0,51,0.0496,23890,Rich Farmbrough,202.0,329571361,0.0846,329402883,3797.0,1,0.1001,0.1113,0.0,43.0
0,48429347,0,0.0,Category:1978 births,1.1505,1,21,0.0444,23903,JenniferLeslie2008,102.0,328803037,0.0706,328802995,27372.0,8,0.0662,0.0708,0.021276596,2482.0
1,6423,0,0.0,Category:Heat transfer,1.1315,0,0,0.0272,23911,Ddd-www,18.0,328285736,0.0528,326700841,16492.0,39,0.0518,0.0546,0.0,1430.0
1,3065494,0,0.0,Category:All articles with unsourced statements,1.1249,0,0,0.0316,23935,Philip Baird Shearer,18.0,327858246,0.0597,327858113,18464.0,1,0.0607,0.0646,0.0,1264.0
0,21748,0,0.0,Category:All articles containing potentially dated statements,1.1397,0,46,0.0268,23939,Welsh,0.0,328469762,0.0421,318810829,141027.0,8,0.0374,0.0388,0.0,16427.0
1,17073343,0,0.0,Category:1986 births,1.1503,0,0,0.0143,23940,70.121.176.19,0.0,327541014,0.0494,148808594,20306.0,0,0.0903,0.0991,0.0,2301.0
1,34703,0,0.0,Category:1991,1.1208,0,17,0.0294,23946,117.97.139.213,9.0,328240004,0.0703,328239841,97378.0,75,0.0745,0.0805,0.0,10712.0
1,21904043,0,0.0,Category:1986 births,1.1332,1,17,0.0258,23981,86.29.225.225,10.0,329721358,0.0565,327206412,75426.0,131,0.0669,0.0717,0.022222222000000003,5985.0
1,23836263,0,0.0,Category:2009 singles,1.1154,0,24,0.0085,24002,189.99.154.241,10.0,329920450,0.039,329518710,4514.0,50,0.0616,0.0656,0.0,405.0
1,5387524,0,0.0,Category:1997 establishments in Virginia,1.1174,0,78,0.0474,24034,Rich Farmbrough,25.0,326559664,0.116,326333137,14875.0,33,0.0607,0.0646,0.0,1702.0
0,766672,0,0.0,Category:All Wikipedia articles written in Pakistani English,1.1271,0,58,0.0933,24038,Jmorrison230582,17.0,328109127,0.1408,328082663,39197.0,6,0.103,0.1147,0.0,3805.0
0,822179,0,0.0,Category:Ancient Greek tombs,1.1228,0,0,0.011,24048,Elekimante,11.0,329920520,0.0772,329920460,22263.0,1,0.1595,0.1897,0.0,1738.0
0,613569,0,0.0,Category:1995 software,1.0933,1,25,0.1014,24106,Lafuzion,14.0,329923219,0.1481,329922971,19336.0,7,0.1072,0.1201,0.090909091,2443.0
1,5300220,0,0.0,Category:2006 video games,1.0586,0,116,0.0299,24115,Struthious Bandersnatch,0.0,327556922,0.0625,327555785,9306.0,0,0.0673,0.0722,0.0,1068.0
0,14240167,0,0.0,Category:All articles with unsourced statements,1.0208,1,34,0.0111,24139,Fractyl,24.0,327023008,0.0497,327019650,51407.0,942,0.0941,0.1039,0.01754386,3640.0
0,3632550,0,0.0,Category:1833 births,1.1438,0,104,0.021,24151,Pr4ever,16.0,328372303,0.1391,328100264,9075.0,433,0.1117,0.1258,0.0,1095.0
0,24967769,0,0.0,Category:All articles with dead external links,1.143,0,40,0.0508,24183,Tyoung8,75.0,328130688,0.1077,328130523,16447.0,0,0.0671,0.07200000000000001,0.0,1350.0
